Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
A decision support system framework to track consumer sentiments in social media,"Nave, M; Rita, P; Guerreiro, J",2018,10.1080/19368623.2018.1435327,"With the evolution of web 2.0 and social networks, customers and companies' online interaction is growing at a fast pace, containing valuable insights about consumers' expectations that should be monitored and explored in a day-to-day basis. However, such information is highly unstructured and difficult to analyze. There is an urgent need to set up transparent methods and processes to integrate such information in the tourism industry technological infrastructure, especially for small firms that are unable to pay for expensive services to monitor their online reputation. The current paper uses a text mining and sentimental analysis technique to structure online reviews and present them on a decision support system with two different dashboards to assist in decision-making. Such system may help managers develop new insights and strategies aligned with consumers' expectations in a much more flexible and sustainable pace.",Sentiment analysis; text mining; decision support system; social media; tourist destination,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",wos-text mining,Tactical,"The paper discusses the use of text mining and sentiment analysis techniques to structure online reviews and assist decision-making through dashboards. This aligns with tactical decision-making as it interprets strategic goals into practical tools for decision support, particularly for managers in the tourism industry.",20,60,15,0,5
Designing marketing content for social commerce to drive consumer purchase behaviors: A perspective from speech act theory,"Wang, F; Xu, HF; Hou, RL; Zhu, Z",2023,10.1016/j.jretconser.2022.103156,"With the emergence of content-driven social commerce, designing marketing content that better stimulates consumer purchase behaviors has become increasingly essential. However, it remains unclear what and how linguistic features of marketing content in emerging social commerce influence consumer purchase behaviors. Drawing on speech act theory, this paper proposes a multi-level research model to conceptualize the linguistic features of content from the aspects of word usage (micro level), within-content argument development (macro level), and between-content linguistic mimicry (meta level), and investigate their impact on consumer purchase behaviors. With a unique dataset that includes 44,256 textual posts from JD WeChat shopping circle (a content -driven social commerce platform), this paper combines text mining methods with a series of regression analyses to test the research model. The empirical analyses find that the number of customers who make a purchase increases 1) at the micro-level due to self-referencing and detailing, 2) at the macro-level due to argument structuring, and 3) at the meta-level due to linguistic style matching, while linguistic content matching nega-tively affects the number of customers. These findings reveal how content creators strategically use language to design marketing content that encourages consumer purchase behaviors in emerging social commerce. This study has important theoretical contributions and practical implications.",Social commerce; Consumer purchase behavior; Content marketing; Speech act theory,ELSEVIER SCI LTD,wos-text mining,Tactical,"The abstract discusses specific linguistic features of marketing content and their direct impact on consumer purchase behaviors, which aligns with tactical decision-making in marketing. The research involves analyzing data and making structured decisions based on empirical findings, fitting into the tactical realm of campaign optimization and user engagement.",10,70,15,0,5
An interdisciplinary method for brand association research,"Ranfagni, S; Guercini, S; Camiciottoli, BC",2014,10.1108/MD-04-2012-0284,"Purpose - The purpose of this paper is to discuss the current role of qualitative research in the analysis of the relations between brands and consumers in new market spaces, with particular reference to how it can be enhanced with quantitative techniques to study interactions in online communities. Design/methodology/approach - The paper reviews key scientific contributions in the area of qualitative marketing research. Drawing from this theoretical background, the authors then propose the integration of digital ethnography (a qualitative approach) with quantitative text mining as an innovative approach to gain insights into perceptions of brand associations among online consumers. Findings - The paper contributes to a greater awareness of both limitations and new perspectives in relation to qualitative market research, while suggesting innovative paths for future research. Practical implications - The new methodological approach described can be used to better understand brand knowledge based on consumer brand associations. These insights can then be applied towards developing and implementing effective branding strategies. Originality/value - The authors propose an interdisciplinary methodology to study consumer behaviour in online communities which incorporates digital ethnography and computer-assisted textual analysis. Particularly the latter technique (borrowed from the field of linguistics) has not yet been exploited extensively in marketing research, but is capable of offering new types of knowledge with important implications for strategic brand management.",Text mining; Online communities; Brand associations; Digital ethnography; Qualitative-quantitative approach,EMERALD GROUP PUBLISHING LTD,wos-text mining,Strategic,The paper discusses the integration of qualitative and quantitative research methods to understand consumer-brand relationships and suggests innovative paths for future research. This aligns with long-term strategic goals in branding and marketing.,60,25,10,0,5
Efficient Methods for Sampling Responses from Large-Scale Qualitative Data,"Singh, SN; Hillmer, S; Wang, Z",2011,10.1287/mksc.1100.0632,"The World Wide Web contains a vast corpus of consumer-generated content that holds invaluable insights for improving the product and service offerings of firms. Yet the typical method for extracting diagnostic information from online content-text mining-has limitations. As a starting point, we propose analyzing a sample of comments before initiating text mining. Using a combination of real data and simulations, we demonstrate that a sampling procedure that selects respondents whose comments contain a large amount of information is superior to the two most popular sampling methods-simple random sampling and stratified random sampling-in gaining insights from the data. In addition, we derive a method that determines the probability of observing diagnostic information repeated a specific number of times in the population, which will enable managers to base sample size decisions on the trade-off between obtaining additional diagnostic information and the added expense of a larger sample. We provide an illustration of one of the methods using a real data set from a website containing qualitative comments about staying at a hotel and demonstrate how sampling qualitative comments can be a useful first step in text mining.",consumer-generated media; consumer-generated content; customer feedback on the Web; text mining; qualitative comments; large-scale qualitative data sets; sampling open-ended questions,INFORMS,wos-text mining,Tactical,"The abstract discusses methods for sampling comments from online content to extract diagnostic information, which aligns with tactical decision-making processes. This involves structured decision-making to optimize data collection methods for marketing analytics and product development.",10,70,15,0,5
Understanding what concerns consumers: a semantic approach to product feature extraction from consumer reviews,"Wei, CP; Chen, YM; Yang, CS; Yang, CC",2010,10.1007/s10257-009-0113-9,"The Web has become an excellent source for gathering consumer opinions (more specifically, consumer reviews) about products. Consumer reviews are essential for retailers and product manufacturers to understand the general responses of customers to their products and improve their marketing campaigns or products accordingly. In addition, consumer reviews enable retailers to recognize the specific preferences of each customer, which facilitates effective marketing decisions. As the number of consumer reviews expands, it is essential and desirable to develop an efficient and effective sentiment analysis technique that is capable of extracting product features stated in consumer reviews (i.e., product feature extraction) and determining the sentiments (positive or negative semantic orientations) of consumers for these product features (i.e., opinion orientation identification). Product feature extraction is critical to sentiment analysis, because its effectiveness significantly affects the performance of opinion orientation identification, as well as the ultimate effectiveness of sentiment analysis. Therefore, this study concentrates on product feature extraction from consumer reviews. Specifically, we propose a semantic-based product feature extraction (SPE) technique that exploits a list of positive and negative adjectives defined in the General Inquirer to recognize opinion words semantically and subsequently extract product features expressed in consumer reviews. Using a prevalent product feature extraction technique and the SPE-GI technique (a variant of SPE) as performance benchmarks, our empirical evaluation shows that the proposed SPE technique outperforms both benchmark techniques.",Consumer review; Sentiment analysis; Product feature extraction; Opinion summarization; Text mining,SPRINGER HEIDELBERG,wos-text mining,Tactical,"The abstract discusses the development of a sentiment analysis technique for extracting product features from consumer reviews, which relates to specific marketing activities and decisions. It focuses on improving product marketing and understanding customer preferences, aligning with tactical objectives.",10,70,15,0,5
More Than Words: The Influence of Affective Content and Linguistic Style Matches in Online Reviews on Conversion Rates,"Ludwig, S; de Ruyter, K; Friedman, M; Brüggen, EC; Wetzels, M; Pfann, G",2013,10.1509/jm.11.0560,"Customers increasingly rely on other consumers' reviews to make purchase decisions online. New insights into the customer review phenomenon can be derived from studying the semantic content and style properties of verbatim customer reviews to examine their influence on online retail sites' conversion rates. The authors employ text mining to extract changes in affective content and linguistic style properties of customer book reviews on Amazon.com. A dynamic panel data model reveals that the influence of positive affective content on conversion rates is asymmetrical, such that greater increases in positive affective content in customer reviews have a smaller effect on subsequent increases in conversion rate. No such tapering-off effect occurs for changes in negative affective content in reviews. Furthermore, positive changes in affective cues and increasing congruence with the product interest group's typical linguistic style directly and conjointly increase conversion rates. These findings suggest that managers should identify and promote the most influential reviews in a given product category, provide instructions to stimulate reviewers to write powerful reviews, and adapt the style of their own editorial reviews to the relevant product category.",online customer reviews; affective content; linguistic style match; conversion rate; Internet marketing,SAGE PUBLICATIONS INC,wos-text mining,Tactical,"The abstract discusses the influence of customer reviews on conversion rates and provides actionable insights for managers to optimize review strategies, which aligns with tactical decision-making that interprets strategic goals into targets and structured decisions.",10,70,15,0,5
Effects of online customer reviews on sustainable clothing purchase intentions: The mediating role of perceived diagnosticity,"Huang, CH; Chen, CH; Wang, HJ",2024,10.1002/cb.2344,"Online customer reviews play a vital role in evaluating product or service performance and serve as an important reference for other customers' purchase decisions. This study explores the influence of online customer reviews on sustainable clothing purchase intention through text mining and survey-based methodologies. The results showed that online customer reviews focused on four dimensions: material ecology, clothing fashion, clothing functionality, and price reasonableness. Online customer reviews have a positive impact on consumers' sustainable purchase intentions, and perceived diagnosticity mediates the relationship between online customer reviews and purchase intentions. In addition, customers' prior sustainability knowledge moderates the relationship between material ecology, price reasonableness, and perceived diagnosticity. This study further enriches theoretical research on sustainable consumption within the context of online apparel retailing and helps sustainable apparel brands more accurately grasp the influencing variables of customers' sustainable consumption behaviours and formulate precise electronic word-of-mouth marketing strategies.",,WILEY,wos-text mining,Tactical,"The study explores how online customer reviews influence consumers' sustainable purchase intentions, which aligns with tactical decision-making in interpreting strategic goals into specific targets for marketing strategies.",10,70,15,0,5
Modeling the role of message content and influencers in social media rebroadcasting,"Zhang, YC; Moe, WW; Schweidel, DA",2017,10.1016/j.ijresmar.2016.07.003,"We develop a model that examines the role of content, content-user fit, and influence on social media rebroadcasting behavior. While previous research has studied the role of content or the role of influence in the spread of social media content separately, none has simultaneously examined both in an effort to assess the relative effects of each. Our modeling approach also accounts for a message's fit with users, based on the content of the message and the content of messages typically shared by users. As an empirical application, we examine how Twitter posts originating from top business schools are subsequently rebroadcasted (or retweeted) by other users. We employ an individual-level split hazard model that accounts for variation in rebroadcasting decisions related to (1) content, (2) the content-user fit and (3) the influence of other users. We find that the rebroadcasting a message depends not only on message content but also on the message's fit with a user. Our analysis also yields measures of influence and susceptibility to influence for each user, which can be used to identify influential social media users. We demonstrate how our approach can be used to evaluate different types of seeding strategies designed to increase the reach of social media messages. (C) 2016 Elsevier B.V. All rights reserved.",Social media; Social influence; Text mining; Twitter; Bayesian estimation,ELSEVIER,wos-text mining,Tactical,"The abstract discusses a model that examines specific factors influencing social media rebroadcasting behavior, including content, content-user fit, and influence, which aligns with more structured, target-oriented decision-making processes typical of tactical classifications.",10,70,15,0,5
The Effects of Comparative Reviews on Product Sales,"Zhang, M; Li, YZ; Sun, L; Wang, GA; Du, JA",2024,10.1177/10949968231196578,"Consumers increasingly rely on online reviews to make their purchase decisions. Drawing from linguistics and sociology research, the authors posit that comparative reviews, which highlight the similarities and differences between a focal product and its alternatives, may influence consumers' regulation systems and perceived credibility, thereby affecting product sales. The authors examined 61,480 reviews on e-commerce platforms to explore the effects of comparative reviews and their valence on product sales. By using a supervised learning approach, they identified positive and negative comparative reviews, as well as positive and negative regular reviews, and then applied a two-way fixed-effects model. The results show that comparative reviews positively impacted product sales. Specifically, positive comparative reviews had a greater effect than positive regular reviews, whereas negative comparative reviews had a lesser absolute effect than negative regular reviews on product sales. Moreover, positive comparative reviews exerted a greater absolute effect than negative ones. A follow-up controlled lab study further substantiated the authors' results and insights. The findings offer new insights and practical guidance for marketers and practitioners in promoting more comparative review posts and optimizing online review presentations.",comparative reviews; product sales; attribution theory; online reviews; text mining,SAGE PUBLICATIONS INC,wos-text mining,Tactical,"The abstract discusses the impact of comparative reviews on product sales, which aligns with tactical decisions that interpret strategic marketing goals into actionable insights for improving marketing effectiveness.",10,70,15,0,5
"Exploring online customer engagement with hospitality products and its relationship with involvement, emotional states, experience and brand advocacy","Bilro, RG; Loureiro, SMC; Guerreiro, J",2019,10.1080/19368623.2018.1506375,"Opinions published online about a given experience are known to influence consumers' decisions. However, such opinions reflect different degrees of engagement which may affect the decisions in different forms. The aim of this study is to analyze the dimensions of online customer engagement and associated concepts (involvement, emotional states, experience and brand advocacy) in customers' online reviews through text-mining and sentiment analysis trends. The current study focuses on Yelp.com comments and includes a random sample of 15,000 unique reviews of restaurants, hotels and nightlife entertainment in eleven cities in the USA. A customer engagement dictionary is created, based on previously validated scales and extended using WordNet 2.1. The research findings reveal a high impact of the engagement cognitive processing dimension and hedonic experience on customers' review endeavor. Results further indicate that customers seem to be more engaged in positively advocating a company/brand than the contrary. Companies that listen to such feedback may be more able to align with consumers' expectations and, therefore, have a better competitive advantage in the market.",Customer engagement; online experience; involvement; brand advocacy; emotional states; user-generated content,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",wos-text mining,Tactical,"The study focuses on analyzing online customer engagement and its dimensions through text-mining and sentiment analysis, which aligns with structured marketing activities that interpret strategic goals into tangible targets.",10,70,15,0,5
