Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Life Insurance Prediction and Its Sustainability Using Machine Learning Approach,Shamsuddin S.N.; Ismail N.; Nur-Firyal R.,2023,10.3390/su151310737,"Owning life insurance coverage that is not enough to pay for the expenses is called underinsurance, and it has been found to have a significant influence on the sustainability and financial health of families. However, insurance companies need to have a good profile of potential policyholders. Customer profiling has become one of the essential marketing strategies for any sustainable business, such as the insurance market, to identify potential life insurance purchasers. One well-known method of carrying out customer profiling and segmenting is machine learning. Hence, this study aims to provide a helpful framework for predicting potential life insurance policyholders using a data mining approach with different sampling methods and to lead to a transition to sustainable life insurance industry development. Various samplings, such as the Synthetic Minority Over-sampling Technique, Randomly Under-Sampling, and ensemble (bagging and boosting) techniques, are proposed to handle the imbalanced dataset. The result reveals that the decision tree is the best performer according to ROC and, according to balanced accuracy, F1 score, and GM comparison, Naïve Bayes seems to be the best performer. It is also found that ensemble models do not guarantee high performance in this imbalanced dataset. However, the ensembled and sampling method plays a significant role in overcoming the imbalanced problem. © 2023 by the authors.",ensemble; imbalanced data; life insurance; machine learning; sampling,Multidisciplinary Digital Publishing Institute (MDPI),scopus-data mining,Tactical,"The abstract discusses the use of machine learning and various sampling methods to predict potential life insurance policyholders, which aligns with tactical marketing strategies. The focus is on implementing specific techniques for customer profiling and segmentation to achieve business objectives.",10,70,15,0,5
Presenting a model for calculating ISACO customers lifetime value by Markov chain using data mining techniques,Ashkezari M.S.; Albadavi A.; Ashkezari M.S.,2019,10.22068/ijiepr.30.4.429,"One of the key issues in studies on customer relationship management (CRM) and marketing budget allocation is to calculate the customer's lifetime value and apply it to macro-management decisions. A major challenge in this issue is considering the possibility of changes in the behavior of customers with the turn of time in the model. In this study, a new approach has been used to estimate the parameters of the model proposed for calculating the future lifetime value of Iran Khodro Spare Parts and After-Sale Services Co. (ISACO) customers. This method takes into consideration the possibility of changes in customer behavior throughout their interaction with the company. In this article, the customers of ISACO are first classified using clustering techniques and use multilayer neural network to calculate the monetary value of each group of customers during a specific period of time. Then, the Markov chain approach is used to develop a model for calculating the lifetime value of ISACO's customers considering the possibility of changes in their behavior in different periods. The results obtained here can be used in the allocation of marketing budget and adoption of macro-management decisions to envisage various projects for customers with different lifetime values. © 2019 Iran University of Science and Technology.",Clustering; Customer lifetime value; Future value; ISACO; Markov chain; Neural network,Iran University of Science and Technology,scopus-data mining,Strategic,"The study focuses on calculating customer lifetime value and applying it to macro-management decisions, which aligns with long-term organizational goals and planning.",60,25,10,0,5
New approach to customer segmentation based on changes in customer value,Hosseini M.; Shabani M.,2015,10.1057/jma.2015.10,"In today’s fast moving world of marketing from product-orientation to customer-orientation, the management of customer treatment can be seen as a key to achieve revenue growth and profitability. Knowledge of customer behavior can help marketing managers re-evaluate their strategies with the customers and plan to improve and expand their application of the most effective strategies. B2B or business customers are more complex, their buying process is more complicated and their sales value is greater. The business marketers usually prefer to cooperate with fewer but larger buyers than the final consumer marketer. As a business transaction requires more decision makings and more professional buying effort than the consumer market does, the efficient relationship with business customers is of paramount importance. Most customer segmentation approaches based on customer value fail to account for the factor of time and the trend of value changes in their analysis. In this article, we classify customers based on their value using the RFM model and K-means clustering method. Then, an assessment of changes over several periods of time is carried out. The originality of this research lies in its incorporation of time and trend of customer value changes in improving the accuracy of predictions based on the past behavior of customers. For this purpose, we used the POS customer transactions. © 2015 Macmillan Publishers Ltd.",Customer lifetime value; RFM model; Segmentation; Temporal data mining,Palgrave Macmillan Ltd.,scopus-data mining,Tactical,"The abstract discusses the classification of customers based on their value and the application of the RFM model and K-means clustering method. This indicates a focus on structured decision-making and strategies that align with specific marketing goals, which falls under tactical decision-making.",20,70,10,0,0
Design and Implementation of an Efficient Electronic Bank Management Information System Based Data Warehouse and Data Mining Processing,Luo J.; Xu J.; Aldosari O.; Althubiti S.A.; Deebani W.,2022,10.1016/j.ipm.2022.103086,"The quantity of electronic bank data grows exponentially with development of Information Technology (IT). The size of these data is impossible for traditional database and human analyst to come up with interesting information that will help in process of decision making. Management Information System (MIS) based Data warehouse (DW) and Data Mining (DM) techniques support the development of IT and process of management decision-making. But the traditional DW size make the query complex, which may cause unacceptable delay in decision support queries. Thus, in this paper an Efficient Electronic Bank MIS based DW and Mining Processing (EEBMIS-DWMP) was developed with cluster and non-cluster indexed view to provide decision-makers with both best response time and precise information. Also, analysis of the multilayer perception neural network, naïve Bayes, random forest, logistic regression, support vector machine and C5.0 on a real-world data of bank was done to improve effectiveness for campaign by analyzing the most useful features that influence campaign success. Results offer how the proposed EEBMIS-DWMP developed bank organizations by comparing performance of system with and without index view in terms of balance accuracy, accuracy, precision, recall, mean absolute error, root mean square error, F measure and running time. Conclusions from results offers that EEBMIS-DWMP can construct a database for each customer, a storage system that integrates data from a variety of sources into a single unified framework, decrease errors and time required to prepare financial reports, quickly access for information, analysis of data in multivariate, accurate prediction of competent, profitability segmentation. © 2022",Data mining; Data warehouse; Index view; Management information system; Marketing,Elsevier Ltd,scopus-data mining,Tactical,The abstract discusses the development of an Efficient Electronic Bank Management Information System (EEBMIS-DWMP) which focuses on improving decision-making related to campaign effectiveness through data mining techniques. This indicates a structured approach to achieving strategic goals at a more targeted level.,20,60,15,0,5
Identifying a good business location using prescriptive analytics: Restaurant location recommendation based on spatial data mining,Han S.; Chen L.; Su Z.; Gupta S.; Sivarajah U.,2024,10.1016/j.jbusres.2024.114691,"This study proposes a new prescriptive analytics method that aims to provide decision-makers with a systematic and objective approach to identify suitable locations, considering the spatial distribution of different types of restaurants. The method comprises of two main components: spatial co-location pattern mining and locationGCN, where locationGCN is based on graph convolutional network (GCN). The spatial co-location pattern mining is utilized to capture the spatial correlation of specific restaurant to determine the candidate location selection range. The locationGCN is designed to further screen out final suitable location ranges for the specific restaurant type. A case study using restaurant data from Xiamen Island collected from Dianping.com is conducted. The empirical results demonstrate that the algorithm achieves an accuracy of 74.88%, precision of 63.59%, and recall of 77.48%. Results indicate that the proposed approach can provide suitable location recommendations for specific types of restaurants based on existing restaurant distribution information. © 2024 The Author(s)",Co-location pattern mining; Graph convolutional network; Location selection; Transformative marketing,Elsevier Inc.,scopus-data mining,Tactical,"The study presents a prescriptive analytics method aimed at decision-makers for selecting suitable restaurant locations, which falls under tactical decision-making as it interprets strategic goals into specific actionable targets.",15,60,20,0,5
Multiple attribute behavioral decision-making model of internet consumers based on prospect theory; [基于前景理论的网络消费者多属性行为决策模型],Wen-Ming Z.; Shao-Jie C.; Xu W.; Hua-Qiong C.,2019,10.13587/j.cnki.jieem.2019.03.015,"Modeling the decision-making process of online consumers in a proper way can provide strategic suggestions on operation management and service marketing for electronic commerce firms. In recent years, many researches have tried to model the consumers’ decision-making process from different perspectives, like considering consumers' behavior patterns, integrating consumption theories, and utilizing different methods or tools. Most of these researches build models based on the Expected Utility Theory which depends on the ""Rational People"" hypothesis. However, online consumers often make some ""bounded rational"" or ""irrational"" decisions in an electronic commerce environment, due to peers’ influence. Therefore, Prospect Theory, which is dependent on the ""Irrational People"" hypothesis, is selected as the theoretical basis in this paper. We replace the traditional expected utility function with Prospect Theory’s value function to build a reasonable behavioral decision-making model. Moreover, an improvement in value function is acquired by the introduction of intuitionistic triangular fuzzy number. We provide our approach in detail as follows. First, we construct the behavioral decision-making model based on Prospect Theory. Then the intuitionistic fuzzy number is introduced to express fuzzy decision-making information, which brings about improved value function, improved weight function as well as improved prospect function. We also build a more appropriate behavioral decision-making model. Therefore, we have determined the basic form of the model. Secondly, the whole service process of B2C electronic commerce is divided into six sub-processes by using service blueprinting. Based on these six sub-processes, the multiple attribute decision-making problem is defined through the determination of the multiple attribute structure and the set of alternatives which includes three dominant B2C platforms in China, e.g. Jingdong (jd.com), Yihaodian (yhd.com) and Dangdang (dangdang.com). Hence, the behavioral decision-making model of online consumers based on Prospect Theory has been determined. Thirdly, the behavioral model of decision-making is quantified by means of text mining of the collected eWOMs (Electronic Word-of-Mouth). The details of the process are showed as follows. First, we construct a SVM (Support Vector Machine) classifier for eWOMs, which classifies eWOMs into different service sub-processes. Then the eWOMs in different sub-processes are clustered by the use of Weka, which is a data mining kit. Based on the clustering results, we can define 13 evaluating indicators and their corresponding weights. Finally, we convert the eWOMs into intuitionistic triangular fuzzy numbers, which determine the parameters of our model according to the results of sentiment analysis. Therefore, the model is quantified. Finally, we take Jingdong, Yihaodian and Dangdang as examples to test the behavioral model of decision-making. Furthermore, the reliability of this behavioral decision-making model is identified by comparison with the model based on the Expected Utility Theory. The results show that: (1) Compared with the models which are based on Expected Utility Theory, the behavioral decision model proposed in this paper performs better to reveal the practical situation. (2) Results of the calculated examples show that Jingdong scores the highest prospect values, followed by Yihaodian and Dangdang. Clustering of eWOMs results in 13 indicators. Jingdong scores the highest prospect values in seven indicators, while Yihaodian scores the highest ones in four indicators. Though Jingdong takes the highest overall score, its score is the lowest one in after-sales stage, giving rise to a narrowed gap in total score. While Yihaodian’s excellent service recovery help itself to rank second. The results show that proper service recovery strategies contribute to the improvement of service quality © 2019, Journal of Industrial Engineering and Engineering Management.All Rights Reserved.",B2C e-commerce; Behavioral decision-making model; Electronic word-of-mouth; Intuitionistic fuzzy number; Prospect Theory,Zhejiang University,scopus-data mining,Operational,"The abstract focuses on modeling the decision-making process of online consumers in electronic commerce, which is concerned with managing day-to-day activities and consumer preferences in a structured manner.",10,20,60,0,10
"Investigating the use of business, competitive and marketing intelligence as management tools in the mining industry",Boikanyo D.H.; Lotriet R.; Buys P.W.,2016,,"The main objective of this research study is to investigate the extent to which business intelligence, competitive intelligence and marketing intelligence are used within the mining industry. Business intelligence, competitive intelligence and marketing intelligence are the management tools used to mine information to produce up-to-date intelligence and knowledge for operative and strategic decision making. A structured questionnaire is used for the study. A total of 300 mines are randomly selected from a research population of mining organizations in South Africa, Africa and globally. The respondents are all part of senior management. A response rate of 64% is achieved. The results indicat that more than half of the respondents do not have real-time intelligence and proper data mining tools to identify patterns and relationships within a data warehouse. Although a large proportion agrees that their organizations have systematic ways of gathering these different types of intelligence and use them for strategic decision making, there is a significant proportion that did not have any systems. Statistically and practically significant positive relationships with a large effect are found among the dimensions of business intelligence, marketing intelligence, competitive intelligence and perceived business performance. © Dinko Herman Boikanyo, Ronnie Lotriet, Pieter W. Buys, 2016.",Business intelligence; Competitive intelligence; Marketing intelligence; Mining industry,LLC CPC Business Perspectives,scopus-data mining,Strategic,"The abstract focuses on the use of business intelligence, competitive intelligence, and marketing intelligence within the mining industry to inform strategic decision-making. It discusses the systematic gathering of intelligence and its positive relationship with perceived business performance, which aligns with long-term organizational goals.",60,20,10,5,5
Business intelligence and analysis of selling in retail,Bijakšić S.; Markić B.; Bevanda A.,2014,,"Business intelligence system is a set of software solutions, among which can be singled out three subsets: queries and reports, decision support systems and executive information systems. Research and analysis of huge amounts of data using appropriate techniques and methods can in organization diagnose essential processes, identify and anticipate the direction of change, interpret financial results, classify and cluster data to model the behavior of the system, aggregate data, detect changes and deviations to the objectives, determine the correlation between variables, generate association rules. This paper presents a business intelligence system for the analysis of sales in retail as an institutional form of an exchange process. Shown are all elements of the system: transaction data stored in tables of relational database, their extraction, transformation and loading into data warehouse and the use of appropriate data mining methods for the analysis. Planning of marketing activities uses the results of the analysis with the aim of increasing the sale and profitability.",,Croatian Communicologysts Association,scopus-data mining,Tactical,"The abstract discusses the implementation of a business intelligence system focused on analyzing sales data and planning marketing activities, which closely aligns with tactical decision-making processes that interpret strategic goals into actionable targets.",20,60,15,0,5
Identifying emerging hotel preferences using Emerging Pattern Mining technique,Li G.; Law R.; Vu H.Q.; Rong J.; Zhao X.,2015,10.1016/j.tourman.2014.06.015,"Hotel managers continue to find ways to understand traveler preferences, with the aim of improving their strategic planning, marketing, and product development. Traveler preference is unpredictable for example, hotel guests used to prefer having a telephone in the room, but now favor fast Internet connection. Changes in preference influence the performance of hotel businesses, thus creating the need to identify and address the demands of their guests. Most existing studies focus on current demand attributes and not on emerging ones. Thus, hotel managers may find it difficult to make appropriate decisions in response to changes in travelers' concerns. To address these challenges, this paper adopts Emerging Pattern Mining technique to identify emergent hotel features of interest to international travelers. Data are derived from 118,000 records of online reviews. The methods and findings can help hotel managers gain insights into travelers' interests, enabling the former to gain a better understanding of the rapid changes in tourist preferences. © 2014 Elsevier Ltd.",Data mining; Emerging pattern mining; Hotel preference; Natural language processing; Travel behavior,Elsevier Ltd,scopus-data mining,Tactical,"The abstract discusses identifying emergent hotel features of interest to travelers, which can be interpreted into targets for marketing and product development. It focuses on actionable insights that hotel managers can utilize to make structured decisions based on travelers' preferences.",20,60,15,0,5
A predictive analytics of physicians prescription and pharmacies sales correlation using data mining,Sohrabi B.; Raeesi Vanani I.; Nikaein N.; Kakavand S.,2019,10.1108/IJPHM-11-2017-0066,"Purpose: In the pharmaceutical industry, marketing and sales managers often deal with massive amounts of marketing and sales data. One of their biggest concerns is to recognize the impact of actions taken on sold-out products. Data mining discovers and extracts useful patterns from such large data sets to find hidden and worthy patterns for the decision-making. This paper, too, aims to demonstrate the ability of data-mining process in improving the decision-making quality in the pharmaceutical industry. Design/methodology/approach: This research is descriptive in terms of the method applied, as well as the investigation of the existing situation and the use of real data and their description. In fact, the study is quantitative and descriptive, from the point of view of its data type and method. This research is also applicable in terms of purpose. The target population of this research is the data of a pharmaceutical company in Iran. Here, the cross-industry standard process for data mining methodology was used for data mining and data modeling. Findings: With the help of different data-mining techniques, the authors could examine the effect of the visit of doctors overlooking the pharmacies and the target was set for medical representatives on the pharmaceutical sales. For that matter, the authors used two types of classification rules: decision tree and neural network. After the modeling of algorithms, it was determined that the two aforementioned rules can perform the classification with high precision. The results of the tree ID3 were analyzed to identify the variables and path of this relationship. Originality/value: To the best of the authors’ knowledge, this is one of the first studies to provide the real-world direct empirical evidence of “Analytics of Physicians Prescription and Pharmacies Sales Correlation Using Data Mining.” The results showed that the most influential variables of “the relationship between doctors and their visits to pharmacies,” “the length of customer relationship” and “the relationship between the sale of pharmacies and the target set for medical representatives” were “deviation from the implementation plan.” Therefore, marketing and sales managers must pay special attention to these factors while planning and targeting for representatives. The authors could focus only on a small part of this study. © 2019, Emerald Publishing Limited.",Classification; Data mining; Decision tree; Pharmaceutical industry; RFM model,Emerald Group Holdings Ltd.,scopus-data mining,Tactical,"The study focuses on the application of data mining techniques to improve decision-making in marketing and sales within the pharmaceutical industry, which aligns with tactical decision-making that interprets strategic goals into specific targets and actions.",10,70,15,0,5
Convergence of wireless sensor network and data mining for pest mangement in agriculture,Deepa B.; Jeen Marseline K.S.; Nandhini S.,2019,,"Agriculture is the most important sector in our country. Indian agriculture faces several problems. Some of the problems are natural and some of them are manmade. Various problems faced in agriculture are Manures, Fertilizers, Pesticides, soil erosion, agricultural marketing, lack of mechanization and Irrigation. Among these problems, pests, germs and weeds cause heavy loss to crops. Excessive use of pesticides damages crops and results in heavy loss of yield. To optimize its use and help the farmers to know the proper use of pesticides, we propose a solution using data mining techniques. Technology plays a vital role in agriculture industry. It helps the farmers in reducing cost of production and increasing the quality and quantity of production. There are several parameters which are being monitored using wireless sensor networks in agriculture. Among these parameters, our main focus is pest control using Wireless Sensor Networks. This paper proposes a solution to the pest control using data mining and wireless sensor networks. © BEIESP.",Agriculture; Data Mining; Decision tree; Pest control; Wireless Sensor Networks,Blue Eyes Intelligence Engineering and Sciences Publication,scopus-data mining,Tactical,"The abstract discusses specific solutions for pest control in agriculture using data mining and wireless sensor networks, indicating a structured approach to solving particular issues within the agricultural sector. This aligns with tactical decision-making that interprets strategic goals into actionable targets and methods.",10,70,15,0,5
A model for analysis most visited web page for web usage mining,Mehra J.; Thakur R.S.,2019,,"Weblog analysis takes raw data from access log and performs study on this data for extracting statistical information. These info incorporates a variety of data for the website activity such as average no. of hits, total no. of user visits, failed & successful cached hits, average time of view, average path length over a website and analytical information such as page was not found errors and server errors, server information which includes exit and entry pages, single access pages and top visited pages, requester information like which type of search engines is used, keywords and top referring sites and so on. In general, the website administrator uses this kind of knowledge to make better the system act, helping in the manipulation process of site, then also forgiving marketing decisions support. Most of the advanced Web mining systems practice this kind of information to take out more difficult or complex interpretation those take learning, using data mining procedures like association rules, clustering, and classification etc. © IJSTR 2019.",Data preprocessing; Site modification; Top visited web pages; Web usage mining; Weblog expert tool,International Journal of Scientific and Technology Research,scopus-data mining,Tactical,"The abstract discusses the analysis of website activity data to improve site performance and inform marketing decisions, which aligns with tactical decision-making related to structured targets and marketing analytics.",15,65,15,0,5
Methods of variable pre-selection for net score modeling,Michel R.; Schnakenburg I.; von Martens T.,2013,10.1108/JRIM-03-2013-0017,"Purpose: This paper aims to focus on different approaches to variable pre-selection for building net score models (also known as uplift modelling or incremental response modelling). The application of these models supports the identification of customers whose response can be traced back to be an effect of the campaign under consideration. Design/methodology/approach: First, a net scoring methodology based on decision trees is presented. Then, derived from research contributions on this subject and analytics performed on real data from the financial sector, different approaches of variable pre-selection are discussed and compared numerically. Findings: Net-χ2 and net information value as well as the rank lift impact correlation for interval variables would be preferred when performing variable pre-selection for net score models. Simulations showed that the results were relatively stable with respect to the number of cross-validation samples. Practical implications: Variable pre-selection is required since it reduces computational effort that comes along with the complexity of net score models and the availability of a large amount of potential predictors. Some pre-selection methods result in a set of predictors quite close to the application of net scores itself. Originality/value: Despite its lever on the effectiveness of marketing campaigns, only few contributions address net scores up to now and yet fewer authors deal with variable pre-selection for those models. In this regard, this article is the first to develop and compare different approaches. © Emerald Group Publishing Limited.",Customer analytics; Data mining; Direct marketing,,scopus-data mining,Tactical,"The abstract discusses various approaches to variable pre-selection for net score models, which directly relates to optimizing and structuring marketing strategies. It focuses on methods that can be applied to improve the effectiveness of campaigns, aligning closely with tactical decision-making in marketing.",15,65,10,5,5
Deep neural networks for the classification of bank marketing data using data reduction techniques,Krishna C.L.; Reddy P.V.S.,2019,10.35940/ijrte.C5522.098319,"The amount of data belonging to different domains are being stored rapidly in various repositories across the globe. Extracting useful information from the huge volumes of data is always difficult due to the dynamic nature of data being stored. Data Mining is a knowledge discovery process used to extract the hidden information from the data stored in various repositories, termed as warehouses in the form of patterns. One of the popular tasks of data mining is Classification, which deals with the process of distinguishing every instance of a data set into one of the predefined class labels. Banking system is one of the real-world domains, which collects huge number of client data on a daily basis. In this work, we have collected two variants of the bank marketing data set pertaining to a Portuguese financial institution consisting of 41188 and 45211 instances and performed classification on them using two data reduction techniques. Attribute subset selection has been performed on the first data set and the training data with the selected features are used in classification. Principal Component Analysis has been performed on the second data set and the training data with the extracted features are used in classification. A deep neural network classification algorithm based on Backpropagation has been developed to perform classification on both the data sets. Finally, comparisons are made on the performance of each deep neural network classifier with the four standard classifiers, namely Decision trees, Naïve Bayes, Support vector machines, and k-nearest neighbors. It has been found that the deep neural network classifier outperforms the existing classifiers in terms of accuracy. © BEIESP.",Attribute Subset Selection; Classification; Data Mining; Deep Neural Networks; Principal Component Analysis,Blue Eyes Intelligence Engineering and Sciences Publication,scopus-data mining,Tactical,"The abstract discusses the application of data mining and classification techniques in the banking sector, focusing on specific data sets and methods to achieve targeted outcomes, which aligns well with tactical decision-making.",10,70,15,5,0
Identification of common city characteristics influencing room occupancy,Moro S.; Rita P.,2019,10.1108/IJTC-08-2018-0063,"Purpose: National tourism offices worldwide implement marketing strategies to influence tourists’ choices. However, there is more than meets the eye when it comes to choosing a city as a tourism destination. The purpose of this paper is to answer which are the characteristics that play a key role in room occupancy. Design/methodology/approach: Diverse characteristics such as the city offer, demographics, natural amenities (e.g. number of beaches) and also politics (e.g. type of government) are combined into a decision tree model to unveil the relevance of each in determining room occupancy. The empirical experiments used data known in 2015 from 43 cities from Europe and the rest of the World to model room occupancy rate in 2016. Findings: While the seasonality effect plays the most significant role, other less studied features such as the type of political party prior to current government were found to have an impact in room occupancy. Originality/value: This study unveiled that center–right and right governments are generally more sensitive to promote its city as a tourism destination. © 2019, International Tourism Studies Association.",City characteristics; Data mining; Hotels; Natural amenities; Room occupancy,Emerald Group Holdings Ltd.,scopus-data mining,Tactical,"The abstract discusses the identification of specific characteristics that influence room occupancy in tourism, which aligns with tactical decision-making that interprets strategic goals into actionable targets. It suggests practical applications like modeling and analytics that are focused on immediate decision-making regarding tourism marketing.",20,60,15,0,5
The state of lead scoring models and their impact on sales performance,Wu M.; Andreev P.; Benyoucef M.,2024,10.1007/s10799-023-00388-w,"Although lead scoring is an essential component of lead management, there is a lack of a comprehensive literature review and a classification framework dedicated to it. Lead scoring is an effective and efficient way of measuring the quality of leads. In addition, as a critical Information Technology tool, a proper lead scoring model acts as an alleviator to weaken the conflicts between sales and marketing functions. Yet, little is known regarding lead scoring models and their impact on sales performance. Lead scoring models are commonly categorized into two classes: traditional and predictive. While the former primarily relies on the experience and knowledge of salespeople and marketers, the latter utilizes data mining models and machine learning algorithms to support the scoring process. This study aims to review and analyze the existing literature on lead scoring models and their impact on sales performance. A systematic literature review was conducted to examine lead scoring models. A total of 44 studies have met the criteria and were included for analysis. Fourteen metrics were identified to measure the impact of lead scoring models on sales performance. With the increased use of data mining and machine learning techniques in the fourth industrial revolution, predictive lead scoring models are expected to replace traditional lead scoring models as they positively impact sales performance. Despite the relative cost of implementing and maintaining predictive lead scoring models, it is still beneficial to supersede traditional lead scoring models, given the higher effectiveness and efficiency of predictive lead scoring models. This study reveals that classification is the most popular data mining model, while decision tree and logistic regression are the most applied algorithms among all the predictive lead scoring models. This study contributes by systematizing and recommending which machine learning method (i.e., supervised and/or unsupervised) shall be used to build predictive lead scoring models based on the integrity of different types of data sources. Additionally, this study offers both theoretical and practical research directions in the lead scoring field. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2023.",Data mining model; Lead scoring model; Machine learning algorithm; Sales performance; Systematic literature review,Springer,scopus-data mining,Tactical,"The abstract discusses the implementation and evaluation of lead scoring models, which is a structured process aimed at improving sales performance. It focuses on specific methodologies (traditional vs. predictive) and metrics to assess effectiveness, aligning with tactical decision-making.",10,70,15,0,5
Mining longitudinal user sessions with deep learning to extend the boundary of consumer priming,Cheng L.-C.; Chen K.,2022,10.1016/j.dss.2022.113864,"Priming is challenging when consumers start shortlisting products before the final purchase. This is because this shortlisting process is performed in multiple user sessions online across time, the shortlist does not stay as a static list, and product comparison in this stage uses the heuristics internal to individual consumers. The goal of this study is two folds: (1) to approximate user heuristics after B&B product shortlisting using NLP and deep learning techniques, and (2) to identify optimized deep learning models for the representation of key elements of consumer heuristics. This offers an extension of the priming theory into product comparison and shortlisting stages that were traditionally difficult for marketers to tap into. By analyzing the B&B product information repeated visited in user sessions, the formation of shortlists is identified and products in the shortlists can then be compared. Subsequent priming and promotions can therefore be performed closer to the actual purchase. Our study also provides marketers keywords and their associated activated words relevant for crafting marketing messages. As these activation words are extracted from the B&B sites and product reviews that the users had visited repeatedly in long-term tracking sessions, they are analogous to effects produced from user participatory design, an approach popular in the IT world. Our work shows that opportunities for marketing decision support, especially into the shortlisting phase, are now possible through machine learning techniques. Both theoretical and practical implications are provided. © 2022 Elsevier B.V.",E-commerce; Priming theory; Session-based recommendation; Text mining,Elsevier B.V.,scopus-data mining,Tactical,"The study focuses on interpreting strategic goals into actionable marketing tactics by utilizing NLP and deep learning to enhance consumer shortlisting and comparison processes, which are more structured and targeted marketing efforts.",20,60,15,0,5
Online ad effectiveness evaluation with a two-stage method using a Gaussian filter and decision tree approach,Wang H.; Hong M.,2019,10.1016/j.elerap.2019.100852,"Online ads play create opportunities for advisers to discover potential customers by delivering marketing messages through the Internet. Effectiveness evaluation of online ads is useful so they can save unnecessary costs and increase their profit. The task of early removal of ineffective online ads is a key aspect of effectiveness evaluation. Few studies have focused on early removal of ineffective online ads though. To address this problem, we propose a two-stage method based on a Gaussian filter and a decision tree (M-GFDT). Our method uses a Gaussian filter to adjust distribution of business data in the first stage and builds a decision tree classifier to remove ineffective online ads and at the same time achieve high accuracy for predicting effective online ads. The second stage involves validation of our method experimentally, with data from a cross-border e-commerce firm. The results demonstrate that our method is able to achieve high accuracy in predicting effective online ads. It also aids in the removal of ineffective online ads as early as possible. The prediction results of M-GFDT and the method itself are useful for helping advertisers to optimize their ad strategies. © 2019 Elsevier B.V.",Decision tree; Effectiveness evaluation; Gaussian filter; Online ads,Elsevier B.V.,scopus-data mining,Tactical,"The abstract discusses a method for evaluating and optimizing online ads, which involves structured decisions regarding the removal of ineffective ads and targeting effective ones. This aligns with tactical objectives in marketing.",10,70,15,0,5
A Text Mining Analysis of Academic Libraries' Tweets,Al-Daihani S.M.; Abrahams A.,2016,10.1016/j.acalib.2015.12.014,"This study applies a text mining approach to a significant dataset of tweets by academic libraries. The dataset for this research was collected from the complete Twitter timelines of ten academic libraries. The total dataset comprised 23,707 tweets with 17,848 mentions, 7625 hashtags, and 5974 retweets. Academic libraries from the dataset have typically posted fewer than 50 tweets per month, though tweet volume grew rapidly in late-2013 through 2014. The results show variance between academic libraries in distribution of tweets over time. The most frequent word was ""open,"" which was used in a variety of contexts by the academic libraries. It was noted that the most frequent bi-gram (two-word sequence) in the aggregated tweets was ""special collections"". The most frequent tri-gram (three-word sequence) was ""save the date"". The most frequent word categories in the semantic analysis for most libraries were related to ""knowledge, insight, and information concerning personal and cultural relations"". The most common category of the tweets was ""Resources"" among all the selected academic libraries. These findings highlight the importance of using data- and text-mining approaches in understanding the aggregate social data of academic libraries to aid in decision-making and strategic planning for patron outreach and marketing of services. © 2016 Elsevier Inc.",Academic libraries; Content analysis; Data mining; Social media; Text mining; Twitter,Elsevier Ltd,scopus-data mining,Tactical,The study focuses on analyzing tweet data from academic libraries to inform decision-making and strategies for patron outreach and marketing. This indicates a structured approach to achieving specific goals derived from broader strategic aims.,20,60,15,0,5
Practical differentially private online advertising,Sun J.; Zhao L.; Liu Z.; Li Q.; Deng X.; Wang Q.; Jiang Y.,2022,10.1016/j.cose.2021.102504,"Powered by machine learning technology, online advertising achieves accurate advertisement delivery to potential customers according to online user profiles. However, it raises serious privacy concerns since the learning process may reveal sensitive information in the profiles. It is highly desirable to provide high-quality advertisement recommendations while respecting an individual's privacy. To address the privacy issues, we propose a practical privacy-preserving system that predicts advertisement Click Through Rate (CTR) accurately without revealing any sensitive information of individuals. Our system combines both offline and online training to achieve the goal. In the offline training phase, we develop two differentially private algorithms built upon Gradient Boosting Decision Tree (GBDT) and Field-aware Factorization Machine (FFM) algorithms, respectively, to transform features and train a privacy-preserving offline model. In the online training phase, we propose a privacy-preserving online learning algorithm to compensate for the decline of offline performance when online feature changes occur. We perform extensive experiments to evaluate the performance of our system based on three real-world datasets. The results demonstrate that our system can protect user privacy without compromising the accuracy of CTR prediction, with reasonable computation overhead. © 2021",Data perturbation; Differential privacy; Learning and optimization; Online advertising; Recommendation system,Elsevier Ltd,scopus-data mining,Tactical,"The abstract discusses a privacy-preserving system for predicting advertisement Click Through Rate (CTR), which aligns with tactical decision-making processes that focus on advanced targeting and personalization in advertising.",10,70,15,0,5
