Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
The prediction of firm's competitive response from non-market and market perspective: Evidence from China,Deng X.; Tian Z.; Fan S.; Abrar M.,2010,10.1108/20408741011082570,"PurposeThe purpose of this paper is to explore the prediction of competitive response based on the characteristics of market and non-market actions comprehensively, and develop a four-stage decision-making model of firm's competitive action, which is significant for Chinese practicing managers when formulating and implementing the strategies, and further predicting competitors' strategic choices. Design/methodology/approachThe research adopted the method of structured content analysis and carried out the survey in Chinese home appliance industry, mainly covering the largest firms, including TCL, Hisense, Changhong, Konka, Haier, and Skyworth. The method of multiple regression analysis was employed to test the hypotheses. FindingsThe results show that in order to comprehensively forecast competitor's responding behaviors, the firms could not only limit their perspective to market field but also pay attention to non-market. Additionally, in the process of dynamic interaction, the attacking or responding action is not independent and it is related significantly to another three type decisions, which are market and non-market, strategic and tactic, and collective and individual. Further, the study asserts that, in market field, tactic activity is more likely to trigger competitor's response than strategic one, while in non-market, the situation is just the opposite. Meanwhile, the study figured out that individual market attack is easier to trigger individual market and non-market response, as well as collective market response. While for non-market action, whatever it is individual or collective, both would be easy to provoke competitor's collective response. Originality/valueThe research findings extend the existing competitive interaction theory to non-market field. When forecasting competitor's choice of the competitive action, the firms could not only limit their perspective to market field but also pay attention to non-market, attaching importance to certain situation of competitor's taking such non-market action as corporate philanthropy, etc. to launch an attack or a response for gaining competitive advantage. © 2010, © Emerald Group Publishing Limited.",China; Competitive advantage; Marketing strategy,Emerald Group Publishing Ltd.,scopus-prediction,Strategic,"The abstract discusses the development of a four-stage decision-making model for predicting competitive response, which focuses on long-term strategic planning and understanding competitors' strategic choices in both market and non-market contexts. This aligns with the definition of strategic decision-making, which is about defining organizational goals and long-term plans.",70,20,5,0,5
Incorporating cannibalization models into demand forecasting,Srinivasan S.R.; Ramakrishnan S.; Grasman S.E.,2005,10.1108/02634500510612645,"Purpose - Quantitative measures are not commonly available to identify and measure product cannibalization resulting from the introduction of new products, and existing forecasting methods such as ARIMA do not xplicitly account for the phenomenon. This paper aims to present a methodology to build cannibalization effects into forecasting models as measured through product attributes. It follows on from a paper by the same authors in Vol. 23 No. 4. Design/methodology/approach - The contribution of product attributes to cannibalization is tested by a series of hypotheses, then integrated into the proposed cannibalization model. Results are compared with predictions from an ARIMA-based model and actual historical sales data. Findings - The proposed model improves on the fidelity of ARIMA-based models, by between 16 and 42 percent. Originality/value - Effective prediction of cannibalization losses will allow marketing planners to make better-informed decisions with respect to new product introduction. © Emerald Group Publishing Limited.",Forecasting; Market share; New products; Quantitative methods,,scopus-prediction,Tactical,"The abstract focuses on developing a methodology to forecast product cannibalization, which is a tactical decision related to product introduction and marketing strategies. The analysis and improvement of forecasting models align with structured decision-making processes typical at the tactical level.",15,70,10,0,5
Predicting consumer decisions to adopt mobile commerce: Cross country empirical examination between China and Malaysia,Chong A.Y.-L.; Chan F.T.S.; Ooi K.-B.,2012,10.1016/j.dss.2011.12.001,"Advancements in wireless communications have increased the number of people using mobile devices, and have accelerated the growth of mobile commerce (m-commerce). This study aims to investigate the factors that predict consumer intention to adopt m-commerce in Malaysia and China. The work extends the traditional technology acceptance model (TAM) and diffusion of innovation (DOI) model, and includes additional variables such as trust, cost, social influence, variety of services, and control variables such as age, educational level, and gender of consumers. By comparing consumers from both Malaysia and China, this research is able to form a prediction model based on two different cultural settings. Data was collected from 172 Malaysian consumers and 222 Chinese consumers, and hierarchical regression analysis was employed to test the research model. The results showed that age, trust, cost, social influence, and variety of services are able to predict Malaysian consumer decisions to adopt m-commerce. Trust, cost, and social influence can be used to predict Chinese consumer decisions to adopt m-commerce. This research confirms the need to extend the traditional TAM and DOI models when studying technology such as m-commerce. The results from this study will be useful for telecommunication and m-commerce companies in formulating marketing strategies. © 2012 Elsevier B.V. All rights reserved.",Consumer behaviour; Hierarchical regression analysis; M-commerce; Technology acceptance model (TAM),Elsevier B.V.,scopus-prediction,Tactical,"The study investigates specific factors that influence consumer intention to adopt m-commerce, focusing on detailed aspects such as trust, cost, and social influence. This aligns with tactical decision-making, where strategic goals are translated into more structured targets and analysis.",10,70,15,0,5
Is that deal worth my time? The interactive effect of relative and referent thinking on willingness to seek a bargain,Saini R.; Rao R.S.; Monga A.,2010,10.1509/jmkg.74.1.34,"Prior research on relative thinking has suggested that the willingness to seek a bargain depends not only on the absolute value of the bargain but also on the price of the product. For example, a discount of $10 seems more appealing on a product whose regular price is $20 than a product whose regular price is $60. By invoking the interactive role of consumers' reference prices, the authors delineate the specific conditions under which the same $10 discount can seem less appealing when the price is $20 than when it is $60. They present a formal model that simultaneously incorporates the effects of relative and referent thinking and yields novel predictions, which are supported in four laboratory experiments. Their results reveal that deviation from the reference price determines when relative thinking holds and when it gets reversed. Specifically, the relative-thinking effect holds when the actual price is the same as expected, it reverses when the actual price deviates from the expected price, but it emerges again when deviation from the expected price becomes extreme. The authors conclude with the theoretical and managerial implications of their findings for marketing activities, such as the allocation of sales promotion budgets © 2010, American Marketing Association.",Behavioral decision theory; Consumer behavior; Sales promotions,,scopus-prediction,Tactical,"The abstract discusses specific marketing strategies related to consumer behavior and pricing, which align with tactical decision-making in marketing activities such as sales promotions and dynamic pricing.",10,70,15,0,5
Incorporating context effects into a choice model,Rooderkerk R.P.; Van Heerde H.J.; Bijmolt T.H.A.,2011,10.1509/jmkr.48.4.767,"The behavioral literature provides ample evidence that consumer preferences are partly driven by the context provided by the set of alternatives. Three important context effects are the compromise, attraction, and similarity effects. Because these context effects affect choices in a systematic and predictable way, it should be possible to incorporate them in a choice model. However, the literature does not offer such a choice model. This study fills this gap by proposing a discrete-choice model that decomposes a product's utility into a contextfree partworth utility and a context-dependent component capturing all three context effects. Model estimation results on choice-based conjoint data involving digital cameras provide convincing statistical evidence for context effects. The estimated context effects are consistent with the predictions from the behavioral literature, and accounting for context effects leads to better predictions both in and out of sample. To illustrate the benefit from incorporating context effects in a choice model, the authors discuss how firms could utilize the context sensitivity of consumers to design more profitable product lines. © 2011, American Marketing Association.",Behavioral decision making; Choice models; Context effects; Hierarchical bayes; Product line design,American Marketing Association,scopus-prediction,Operational,"The abstract discusses a discrete-choice model that decomposes product utility into context-free and context-dependent components, which is directly related to managing consumer preferences and choice modeling. This aligns with day-to-day operational decision-making in marketing.",10,20,60,0,10
A mathematical programming model for market share prediction,Oral M.; Kettani O.,1989,10.1016/0169-2070(89)90064-2,"The primary objective of the multiattribute models in the area of marketing is to discover the way the consumers make their choice among available alternative products. Discovering the process of choice of the customers serves as a basis for many marketing decisions such as new product planning, advertising message selection, product positioning, pricing, concept testing, sales forecasting, benefit segmentation, personal selling strategy formulation, etc. The multiattribute models proposed for this purpose can be grouped into two classes: (i) models based on mathematical programming techniques, and (ii) models based on statistical techniques. The recent literature surveys indicate that the results obtained from linear programming models show greater stability and better predictive ability. In this study therefore we will concentrate only on the mathematical programming methods of estimation in general and on a new market share prediction model in particular. The main feature of the proposed model is that it recognizes the dependence of attribute weights on attribute scores through a step function. The predictive ability of the model is discussed via a hypothetical numerical example. © 1989.",Market share; Mathematical programming; Multiattribute choice,,scopus-prediction,Tactical,"The abstract discusses the use of multiattribute models in marketing to understand consumer choice, which is more aligned with tactical decision-making processes that interpret strategic goals into specific targets and actions.",15,60,20,0,5
Asymmetric promotion effects and brand positioning,Bronnenberg B.J.; Wathieu L.,1996,10.1287/mksc.15.4.379,"Several studies have shown that promotions of national brands yield more effect than those of store brands; (e.g, Allenby and Rossi 1991, Blattberg and Wisniewski 1989). However the evolution of price-quality data available from Consumer Reports over the last 15 years seems to reveal a reduction of the quality gap between store brands and national brands, while price differences remain substantial. Simultaneously, the share of private label brands has increased (Progressive Grocer 1994). In this context, we study whether we can maintain a view of the world where national brands may easily attract consumers from store brands through promotions, whereas store brands are relatively ineffective in attracting consumers from national brands by such means. We analyze consumer reactions to price discounts in a parsimonious preference model featuring loss aversion and reference-dependence along dimensions of price and quality (Hardie, Johnson, and Fader 1993, Tversky and Kahneman 1991). The key result of our analysis is that, given any two brands, there is an asymmetric promotion effect in favor of the higher quality /higher price brands if and only if the quality gap between the brands is sufficiently large in comparison with the price gap. Thus, the direction of promotion asymmetry is not unconditional. It depends uniquely on the value of the ratio of quality and price differences compared to a category specific criterion, which we call Φ. If the ratio of quality and price differences is larger than this criterion, the usual asymmetry prevails; if such is not the case, the lower quality/ lower price brands promote more effectively. More precisely, our model predicts that cross promotion effects depend on two components of brand positioning in the price/quality quadrant. First, we define a variable termed ""positioning advantage"" that indicates whether, relative to the standards achieved by another brand, a given brand is under-priced (positive advantage) or overpriced (negative advantage). Promotion effectiveness is increasing in this variable. Second, cross promotion effects between two brands depend on their distance in the price/quality quadrant. This variable impacts promotion effectiveness negatively and symmetrically for any pair of brands. ""Positioning advantage"" and ""brand distance"" are orthogonal components of brand positioning, irrespective of the degree of correlation between available price and quality levels in the market. Empirically, we investigate the role of brand positioning in explaining cross promotion effects using panel data from the chilled orange juice and peanut butter categories. We compute the independent positioning variables, ""positioning advantage"" and ""brand distance,"" from readily available data on price and quality positioning after obtaining our estimates of Φ. We next measure promotion effectiveness by estimating choice share changes in response to a price discount, using a choice model that does not contain any information about quality/price ratios. Finally, we test the relation between the two positioning variables and the promotion effectiveness measures. The data reveal that in the orange juice category lower quality/lower price brands generally promote more effectively than higher quality/higher price brands. In the peanut butter data the opposite asymmetry holds. In both cases, inter-brand promotion patterns are well explained by the positioning variables. An attractive feature of our model is that, in addition to the direction of promotion asymmetries, it also explains the extent of those asymmetries. A further interesting aspect of this approach is that we go beyond a categorization of brands into price tiers. For instance, lower tier brands in our data may promote more effectively than one national brand but less effectively than another. Consistent with our theoretical predictions, the data presented here seem to confirm that such cases occur because the lower tier brand offers a favorable trade-off of price and quality differences compared with one national brand and a less favorable trade-off compared with the other. The content of this paper is potentially relevant for brand managers or retailers concerned with predicting the impact of their promotions. The paper is of particular interest to marketing scientists who study the performance of store brands versus national brands and may also appeal to those who wish to explore the marketing implications of behavioral decision theory. Finally, our investigation does not reject Blattberg and Wisniewski's (1989) finding, shared by Allenby and Rossi (1991) and Hardie, Johnson, and Fader (1993), that national brands have a principle advantage in promotion effectiveness. Rather, it formalizes when this principle advantage is overruled by positioning disadvantages of such brands.",Brand choice; Brand positioning; Loss aversion; Promotion; Reference-dependence,Institute for Operations Research and Management Sciences,scopus-prediction,Tactical,"The abstract discusses specific marketing strategies related to promotions and consumer behavior, indicating a focus on implementing and optimizing those strategies effectively. It examines how brand positioning, price, and quality interact, which aligns with tactical decision-making in marketing.",10,70,15,0,5
Linking marketing and engineering product design decisions via analytical target cascading,Michalek J.J.; Feinberg F.M.; Papalambros P.Y.,2005,10.1111/j.0737-6782.2005.00102.x,"Firms design products that appeal to consumers and are feasible to produce. The resulting marketing and engineering design goals are driven by consumer preferences and engineering capabilities, two issues that conveniently are addressed in isolation from one another. This convenient isolation, however, typically will not result in optimal product decisions when the two problems are interrelated. A method new to the marketing community, analytical target cascading (ATC), is adopted here to explore such interrelationships and to formalize the process of coordinating marketing and engineering design problems in a way that is proven to yield the joint optimal solution. The ATC model is built atop well-established marketing methodologies, such as conjoint, discrete choice modeling and demand forecasting. The method is demonstrated in the design of dial-readout household scales, using real conjoint choice data and a parametric engineering product design model. Results indicate that the most profitable achievable product can fall short of predictions based on marketing alone but well ahead of what engineering may produce based on original marketing target specifications. A number of extensions can be accomplished readily using techniques from the extant marketing and design optimization literature.",,,scopus-prediction,Tactical,"The abstract discusses the use of analytical target cascading (ATC) to coordinate marketing and engineering design problems, which falls under tactical decision-making as it interprets strategic goals into actionable product design and development targets.",20,50,25,0,5
ON THE USE OF VERBAL PROTOCOLS IN CONJOINT ANALYSIS STUDIES,Cattin P.,1981,10.1111/j.1540-5915.1981.tb00123.x,"A recent study by Olshavsky and Acito helped gain insight into (a) the decision process used by respondents when asked to do a conjoint task, (b) the predictive validity of conjoint models compared to models derived from verbal protocols, and (c) the reasons for prediction errors. In this article, the author argues that the Olshavsky and Acito results do not lead one to believe that the compensatory conjoint models can be potentially more misleading than models that try to represent more accurately the underlying evaluation process with noncompensatory and compensatory rules. Hence, it does not seem necessary to try to identify noncompensatory rules in a conjoint study. Copyright © 1981, Wiley Blackwell. All rights reserved",Decision Processes; Human Information Processing; Marketing Research.,,scopus-prediction,Not Identified,"The abstract discusses research findings related to conjoint analysis and decision-making processes but does not clearly align with strategic, tactical, or operational marketing classifications. It also does not pertain to AI applications that are out of scope.",10,10,10,5,65
Anticipating a regrettable purchase: Implications of erroneous affective forecasting for marketing planning,Sevdalis N.; Kokkinaki F.; Harvey N.,2008,10.1108/02634500810879287,"Purpose - The purpose of this paper is to present the concept of consumers' erroneous affective self-forecasts, and discuss the implications of such forecasts for consumer purchasing behaviour and marketing planning. Design/methodology/approach - First, the literature on inaction inertia - the lowering of the likelihood that a bargain will be taken once a better bargain has been missed - is reviewed. Second, the literature on affective self-forecasting is reviewed. Finally, the implications that the authors synthesis of the behavioural evidence carries for marketing are discussed. Findings - The in action inertia literature implicates the regret that consumers associate with purchasing a discounted item once they have missed a much larger discount on it as a major contributing factor to consumers' unwillingness to purchase the item on the second occasion. The literature on affective self-prediction suggests that regret (and other emotions) is systematically mispredicted. Research limitations/implications - The likely effect of erroneously anticipated regret in inaction inertia situations is depressed purchasing behaviour. The paper argues that because affective anticipations are typically erroneous, their impact on consumer decision-making processes cannot be deemed rational. It is proposed that marketing should intervene to either increase the accuracy of such anticipations, or to lead consumers to discount them. Practical implications - Price promotions can have negative side effects, such as those observed in inaction inertia circumstances. To some extent, these are driven by consumers anticipated regret (and possibly other relevant emotions). Marketing techniques can counteract the disproportionate impact of such emotions. Originality/value - The paper offers a synthesis of behavioural evidence on inaction inertia and affective self-forecasting - two quite separate literatures that have yet to be brought together in the present context. In addition, the paper outlines implications for marketing and suggests possible strategies to moderate the discussed effects.",Advertising; Consumer behaviour; Decision making; Pricing; Sales forecasting,,scopus-prediction,Tactical,"The abstract discusses consumer behavior and marketing implications related to purchasing decisions, specifically addressing how erroneous affective self-forecasts can impact marketing strategies and promotions, which aligns with tactical decision-making in marketing.",20,60,15,0,5
Procedural rationality and the need to aggregate,Myers G.M.; Papageorgiou Y.Y.,1997,10.3406/spgeo.1997.1066,"A significant part of theory in economic geography is founded on the paradigm of economic choice behaviour. Some of its predictions, therefore, must be sensitive to the strong simplifications of this paradigm. This is why it seems useful to identify, discuss and evaluate those simplifications as they exist to-day. Toward this end, we compare models of choice behaviour in economics, including the most recent ones, with a standard paradigm of consumer behaviour in psychology and marketing. This comparison can give us a rather good measure of distance between experienced behaviour and economic behaviour, which is used as a basis in some parts of theoretical economic geography.",Choice behaviour; Economic geography; Modelling; Theoretical geography,Editions Belin,scopus-prediction,Not identified,"The abstract discusses economic choice behavior and theoretical comparisons which do not clearly fit into any defined category such as strategic, tactical, or operational marketing decisions. It focuses on theoretical evaluations rather than practical applications.",10,10,10,0,70
"Instant customer base analysis: Managerial heuristics often ""get it right""",Wübben M.; Wangenheim F.V.,2008,10.1509/jmkg.72.3.82,"Recently, academics have shown interest and enthusiasm in the development and implementation of stochastic customer base analysis models, such as the Pareto/NBD model and the BG/NBD model. Using the information these models provide, customer managers should be able to (1) distinguish active customers from inactive customers, (2) generate transaction forecasts for individual customers and determine future best customers, and (3) predict the purchase volume of the entire customer base. However, there is also a growing frustration among academics insofar as these models have not found their way into wide managerial application. To present arguments in favor of or against the use of these models in practice, the authors compare the quality of these models when applied to managerial decision making with the simple heuristics that firms typically use. The authors find that the simple heuristics perform at least as well as the stochastic models with regard to all managerially relevant areas, except for predictions regarding future purchases at the overall customer base level. The authors conclude that in their current state, stochastic customer base analysis models should be implemented in managerial practice with much care. Furthermore, they identify areas for improvement to make these models managerially more useful. © 2008, American Marketing Association.",Customer base analysis; Customer management; Direct marketing; Heuristics; Relationship marketing,,scopus-prediction,Tactical,"The abstract discusses the application of stochastic customer base analysis models in managerial decision-making. It focuses on generating transaction forecasts and predicting customer behaviors, which aligns with tactical goals of interpreting strategic objectives into actionable targets.",15,65,15,0,5
Competitive pricing of information: A longitudinal experiment,Christen M.; Sarvary M.,2007,10.1509/jmkr.44.1.42,"Theoretical work on the pricing of information reveals that competition between independent information sellers can result in prices that are negatively related to the quality or reliability of the information. The theory argues that when information products are unreliable (low quality), independent products become complements, and competition can increase prices. The goal of this study is to test empirically the theory's counterintuitive predictions with the help of an experimental market based on a business simulation. Information products are market forecasts that are available from different competing information sellers; information buyers use these products to make repeated marketing decisions. Sellers set prices to maximize their profit, and buyers decide from which sellers to buy to maximize their own profit (through their marketing decisions). Buyers and sellers are assigned to one of two quality conditions: high-quality, reliable information and low-quality, unreliable information. The reliability of information products (forecasts) is exogenously set and must be inferred by both buyers and sellers from historical forecasts about another market. The results from this experimental market fully support the theory. After some experimentation, prices converge to levels that are strikingly different between the two quality conditions: Prices are significantly higher when the information sold is unreliable (low quality). Moreover, with few competing sellers of low-quality information, prices are higher than with a single seller or with a large number of competing sellers. © 2007, American Marketing Association.",,American Marketing Association,scopus-prediction,Strategic,"The abstract discusses theoretical work on pricing strategies that impact long-term market behaviors and decisions regarding information quality, which aligns with strategic decision-making in marketing.",60,25,10,0,5
Antecedents of Export Venture Performance: A Theoretical Model and Empirical Assessment,Morgan N.A.; Kaleka A.; Katsikeas C.S.,2004,10.1509/jmkg.68.1.90.24028,"Both the size and the rapid growth of global exporting have focused the attention of marketing researchers on the factors associated with firms' export performance. However, knowledge of this increasingly important domain of marketing activity remains limited. To address this knowledge gap, the authors draw on the strategy and marketing literature to develop an integrative theory of the antecedents of export venture performance. The interplay among available resources and capabilities, competitive strategy decisions, and competitive intensity determines export venture positional advantages and performance outcomes in the theoretical model. The authors empirically assess predicted relationships using survey data from 287 export ventures. Results broadly support the theoretical model, indicating that resources and capabilities affect export venture competitive strategy choices and the positional advantages achieved in the export market, which in turn affect export venture performance outcomes. In contrast to structure-conduct-performance theory predictions, the data indicate that the competitive intensity of the export marketplace does not have a direct effect on export venture positional advantages or performance. However, competitive intensity moderates the relationship between export venture competitive strategy choices and the positional advantages realized.",,American Marketing Association,scopus-prediction,Strategic,"The abstract discusses the development of an integrative theory of export venture performance, focusing on long-term factors such as available resources, capabilities, and competitive strategies, which align with strategic planning.",60,20,10,5,5
The fallout from French nuclear testing in the South Pacific: A longitudinal study of consumer boycotts,Ettenson R.; Klein J.G.,2005,10.1108/02651330510593278,"Purpose - The frequency and sophistication of consumer boycotts continue to increase from already high levels. Surprisingly, only limited research in marketing has investigated this topic. The purpose of this paper is to provide a strategic analysis of an actual consumer protest with implications for better managerial decisions. Design/methodology/approach - The animosity model of consumer purchase behavior was employed in two longitudinal studies to investigate an ongoing marketplace protest - Australian consumers' boycott of French products. Study 1 was carried out while France was engaged in nuclear testing in the South Pacific. Study 2 was carried out 1 year after the resolution of the conflict. Findings - Results from Study 1 show that Australian consumers' animosity toward France was negatively related to their willingness to purchase French products. Consistent with a key prediction from the animosity model, this effect was independent of evaluations of French product quality. The findings from Study 2 show that, a year after the cessation of nuclear testing, Australian consumers continue to have strong negative affect toward France, which in turn, had negative marketplace consequences for French products. Originality/value - While the results from Study 1 show that consumer anger over nuclear testing did not necessarily lead to the denigration of the quality of French goods, the second study indicates that, beyond the duration of the official protest, there may be repercussions for products associated with the offending party. Accordingly, managers should consider implementing communications programs which, over time, effectively reinforce the quality of their products in the minds of protesting consumers. © Emerald Group Publishing Limited.",Brands; Consumer behaviour; International business,,scopus-prediction,Strategic,"The paper provides a strategic analysis of consumer boycotts and suggests implications for managerial decisions, indicating a focus on long-term goals and organizational strategy.",60,20,10,0,10
"What influences prescriptions by physicians? A study of subjective norm, perceived behavioural control and volition",Van Der Geer L.; Kangis P.,2000,10.1057/palgrave.jmm.5040008,"Understanding how medical practitioners reach a decision on what to prescribe has been one of the more interesting areas of research for some time. Yet the accessible literature in this area is rather limited. Of particular interest is the assessment of the extent to which behaviour is entirely volitional and thus completely under the physician's control. This would determine the extent to which external stimuli, such as communications from the pharmaceutical industry and the media, have any influence or not. On the basis of a small-scale study with 38 physicians in Greece, the importance of isolating normative beliefs and the motivation to comply has been identified as a key factor to understanding the decision process for prescriptions. The evidence shows that prediction of intended prescription behaviour increases significantly when behavioural control is added to the measurements of attitude and subjective norm. In circumstances of high behavioural control, the theory of planned behaviour seems to collapse in favour of the theory of reasoned action. © 2000, SAGE Publications. All rights reserved.",expectancy-value models; marketing of pharmaceuticals; medical decision making; prescription of medicines,,scopus-prediction,Out of scope,"The abstract discusses the decision-making processes of medical practitioners regarding prescriptions, which is not related to marketing or the business contexts defined in the classification levels.",0,0,0,100,0
An easily implemented framework for forecasting ticket sales to performing arts events,Putler D.S.; Lele S.,2003,10.1023/B:MARK.0000012474.56171.e9,"This paper presents an easily used framework for modeling ticket sales to performing arts and entertainment events. Unlike existing efforts in this area, our framework allows us to: (1) model demand for events that consist of more than a single performance; (2) account for the influence of promotional effort on ticket sales; and (3) account for ""sellouts"" of some performances. The framework is applied to ticket sales for a university theater company, where it predicts ticket sales well in both an estimation and holdout sample. We discuss how the framework has influenced the company's marketing decisions.",Arts and entertainment marketing; Demand modeling; Prediction,,scopus-prediction,Tactical,"The framework presented in the abstract focuses on modeling ticket sales and influencing marketing decisions, which aligns with tactical decision-making that interprets strategic goals into structured targets and actions.",10,70,15,0,5
Supermarket pricing strategies,Ellickson P.B.; Misra S.,2008,10.1287/mksc.1080.0398,"Most supermarket firms choose to position themselves by offering either everyday low prices (EDLP) across several items or offering temporary price reductions (promotions) on a limited range of items. While this choice has been addressed from a theoretical perspective in both the marketing and economic literature, relatively little is known about how these decisions are made in practice, especially within a competitive environment. This paper exploits a unique store level data set consisting of every supermarket operating in the United States in 1998. For each of these stores, we observe the pricing strategy the firm has chosen to follow, as reported by the firm itself. Using a system of simultaneous discrete choice models, we estimate each store's choice of pricing strategy as a static discrete game of incomplete information. In contrast to the predictions of the theoretical literature, we find strong evidence that firms cluster by strategy by choosing actions that agree with those of its rivals. We also find a significant impact of various demographic and store/chain characteristics, providing some qualified support for several specific predictions from marketing theory. © 2008 INFORMS.",Discrete games; EDLP; Positioning strategies; Promotional pricing; Supermarkets,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,Strategic,"The abstract discusses the strategic positioning of supermarket firms with respect to pricing strategies, which aligns with long-term organizational goals and market behavior. It explores how firms choose to implement pricing strategies in a competitive environment, which relates to strategic decision-making.",60,25,10,0,5
Consumer cultural influence model: A proposal based on social axioms; [Modelo de influência cultural no consumo: Uma proposta baseada em axiomas sociais],Alfinito S.; Torres C.V.,2012,10.1590/S1678-69712012000500002,"Few are the efforts in Brazil directed towards the investigation of the relationship between consumers’ behaviors, values, and social beliefs (i.e, axioms), although there is evidence that in the country, consumer values also explain part of the consumption decision process, enhancing the cultural validity of the Two Route Model (TRM). This study’s objective was to evaluate the influence of cultural aspects in the buying decision, going beyond the TRM, and proposing the Consumer Cultural Influence Model (CCIM), which analyses the consumer choice based not only on values, but also on the social axioms construct, as proposed by Leung et al. (2002). To test the CCIM, the Brazilian higher education market was chose as study object. Participated in the study 2,483 students from the entire country, with an average age of 22.6 years old (SD = 6.9) and 59.2% of them female. They completed an importance of tangible attributes measure, the Schwartz Values Scale (SCHWARTZ, 1994), the Social Axioms Scale, the Services Meaning and Judgment Scale, and demographics questions. After checking whether the assumptions were met, and Factor Analyses procedures, binary logistic regressions, among direct and sequential, were accomplished using only values, only axioms, and finally, values and axioms as criteria variables. In general, results show the stability of the CCIM, its superiority towards the TRM, with an increase in prediction of up to 89.5%. Whilst values are transituational and prescriptive, axioms are descriptive, accomplishing instrumental functions of attitudes related to objects description. Cognitively, the description of a social object is more available to the person than its prediction, due to the proximity of the attributes to the object, allowing a better explanation of the consumer behavior. Results have implications to a more effective marketing positioning, as the survival in the market also depends on subjective aspects, such as those included in the CCIM. © 2012 Mackenzie Presbyterian University. All rights reserved.",Attributes; Consumer choice; Consumer cultural influence model; Human values; Social axioms,Mackenzie Presbyterian University,scopus-prediction,Strategic,"The abstract discusses a new model (Consumer Cultural Influence Model) that aims to enhance understanding of consumer behavior in the Brazilian higher education market, indicating long-term implications for marketing strategies and organizational goals.",70,20,5,0,5
"The perceived effectiveness of persuasive messages: Questions of structure, referent, and bias",Dillard J.P.; Ye S.,2008,10.1080/10810730701854060,"To gain a sense of the persuasive efficacy of a message prior to implementation of a campaign, researchers often gather judgments of perceived effectiveness (PE). At present, they do so without much knowledge of the conceptual meaning or empirical properties of PE. In the spirit of construct explication, we report a study intended to address a series of questions about PE. Using student (N = 155) and community samples (N = 100), we found the following: (a) PE is a two-dimensional judgment involving global evaluations of message impact and specific judgments of message attributes, but it may be reducible to a single second-order factor, (b) most individuals reported using more than one referent (i.e., person or group) when making PE judgments, but the choice of referents varies by message and judge, and (c) judgments of PE are biased upward as a function of the number of referents chosen. Suggestions are offered for enhancing the validity of PE judgments in formative campaign research. Copyright © Taylor & Francis Group, LLC.",,,scopus-prediction,Tactical,"The abstract discusses the evaluation of perceived effectiveness (PE) in messages, which relates to the tactical level of decision-making. It focuses on how judgments are made regarding campaign messaging, which is a structured process in the context of marketing campaigns.",10,70,15,0,5
The truth is out there! How external validity can lead to better marketing decisions,Rogers G.; Soopramanien D.,2009,10.2501/S1470785309200402,"Marketing managers typically have to use and integrate many pieces of data and marketing intelligence when taking decisions such as whether to launch a product and, if so, at what price. Conjoint experiments and analysis remain popular marketing research tools with business practitioners to test and measure how the market will react to different actions. There is a growing body of work that focuses on, first, how to construct the experiments so that they better represent real market conditions and, second, the use of sophisticated model specifications that provide information on consumers' responses. The market researcher typically uses internal validation for model validity - a comparison of model prediction and within-sample holdout data. We contend in this paper that customers and users of market research information need to adopt a different and wider meaning of validity, referred to as external validity, to facilitate improved decision making. In this research, a case study is used as an example to demonstrate how marketing managers can use the information from a choice-based conjoint derived choice model differently depending on the manner in which the model validation is carried out. © 2009 The Market Research Society.",,Market Research Society,scopus-prediction,Tactical,"The abstract discusses how marketing managers can use conjoint analysis and model validation to make informed decisions about product launches and pricing, which aligns with tactical decision-making that interprets strategic goals into actionable targets.",20,60,15,0,5
Measuring the influence of individual preference structures in group decision making,Arora N.; Allenby G.M.,1999,10.2307/3152001,"Group purchase decisions are affected by the preference structures of individual members and the influence they have in the group. In this article, the authors develop a hierarchical Bayes model of group decision making that yields individual estimates of influence at the product attribute level. The authors show that the distribution of these estimates provides useful information for effectively managing marketing activities. In addition, the proposed model relates the measures of influence to covariates useful for identifying high-influence individuals. Predictive tests demonstrate that the proposed model, using an ""inferred"" measure of influence, leads to more accurate predictions than alternative measures.",,American Marketing Association,scopus-prediction,Tactical,"The abstract discusses a hierarchical Bayes model for group decision making in marketing, which involves predicting individual influence on purchase decisions. This aligns with tactical decision-making as it translates strategic goals into structured actions for effective marketing management.",20,60,15,0,5
Making futures research useful. The practitioner's opportunity,Backer H.S.,1984,10.1016/0016-3287(84)90105-8,"Futures research has a vital and practical contribution to make to the business world, to the improvement of marketing strategy. However, futures researchers need to have increased experience in a business environment to be fully aware of the multiplicity of factors to be considered in formulating a plan for marketing strategy and forecasting business events. Ultimately the futurists' greatest contribution is not one of accurate prediction but of orchestration and coordination of ideas from disparate sources. © 1984.",,,scopus-prediction,Strategic,"The abstract discusses the role of futures research in shaping marketing strategies and emphasizes the long-term implications of understanding various factors in business forecasting. This aligns closely with strategic planning, which focuses on long-term goals and the nature of the organization.",70,15,5,0,10
