Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Electronic Gaming Machine (EGM) Environments: Market Segments and Risk,Rockloff M.; Moskovsky N.; Thorne H.; Browne M.; Bryden G.,2017,10.1007/s10899-017-9681-7,"This study used a marketing-research paradigm to explore gamblers’ attraction to EGMs based on different elements of the environment. A select set of environmental features was sourced from a prior study (Thorne et al. in J Gambl Issues 2016b), and a discrete choice experiment was conducted through an online survey. Using the same dataset first described by Rockloff et al. (EGM Environments that contribute to excess consumption and harm, 2015), a sample of 245 EGM gamblers were sourced from clubs in Victoria, Australia, and 7516 gamblers from an Australian national online survey-panel. Participants’ choices amongst sets of hypothetical gambling environments allowed for an estimation of the implied individual-level utilities for each feature (e.g., general sounds, location, etc.). K-means clustering on these utilities identified four unique market segments for EGM gambling, representing four different types of consumers. The segments were named according to their dominant features: Social, Value, High Roller and Internet. We found that the environments orientated towards the Social and Value segments were most conducive to attracting players with relatively few gambling problems, while the High Roller and Internet-focused environments had greater appeal for players with problems and vulnerabilities. This study has generated new insights into the kinds of gambling environments that are most consistent with safe play. © 2017, Springer Science+Business Media New York.",EGM; Fruit; Pokie; Slot,Springer New York LLC,scopus-k-means,Tactical,"The study provides insights into specific market segments of EGM gamblers and their preferences, which can inform targeted marketing strategies and campaign development. It focuses on interpreting strategic goals into actionable insights regarding gambler attraction and environment optimization.",10,70,15,0,5
The personas and motivation of religious tourists and their impact on intentions to visit religious sites in Saudi Arabia,Kayal G.,2023,10.1108/IJTC-04-2022-0092,"Purpose: The purpose of this paper is to provide comprehensive, theoretical and practical knowledge that will assist decision-makers in making informed decisions when promoting several religious sites in the Kingdom of Saudi Arabia (KSA). Specifically, this study examines the popularity of several religious sites, the personas of prospective visitors and their intentions to visit. Design/methodology/approach: The study uses several methodological approaches to fulfil its main objective, namely, Google Trends analysis, K-means cluster analysis and linear regression analysis. Findings: The results reveal that several religious sites in the KSA are popular and have potential for further consideration by various stakeholders. In addition, four personas were identified which can aid decision-makers and marketing practitioners in designing suitable plans for prospective visitors based on the participants’ motivation and demographics. Furthermore, a significant association was observed among three motivational variables (self-esteem, relationship and physiological needs) and the participants’ intentions to visit. Originality/value: This study makes an original contribution to the literature, as it examines several religious sites in Saudi Arabia in addition to the sites that are part of the practices of Hajj and Umrah. Furthermore, this study provides comprehensive knowledge in this area to assist both future researchers and practitioners. © 2023, Ghadeer Kayal.",Facebook Ads; Google Trends; Halal tourism; Islamic tourism; Maslow’s hierarchy of needs; Motivation; Persona; Religious tourism; Saudi Arabia,Emerald Publishing,scopus-k-means,Tactical,"The study provides insights into specific strategies for promoting religious sites in Saudi Arabia, identifying visitor personas and their motivations, which aligns with tactical decision-making processes aimed at achieving defined targets and structured marketing plans.",10,70,15,0,5
CONSUMER DECISION-MAKING STYLES IN THE DIGITAL PRODUCT CATEGORY; [STILOVI ODLUČIVANJA POTROŠAČA U KATEGORIJI DIGITALNIH PROIZVODA],Rajh S.P.,2022,10.22598/mt/2022.34.2.191,"Purpose – The aim of this paper is to explore consumer decision-making styles when buying digital products, and to identify different clusters of consumers based on their approaches in choosing digital products. The literature regarding consumer decision-making styles when purchasing digital products is rather scarce. Therefore, a research study on behavioral patterns and product attri-butes important to consumers when they purchase digital goods might contribute to a more comprehensive understanding of this type of consumer behavior while also broadening the existing body of knowledge. Design/Methodology/Approach – Empirical data were collected using an online questionnaire consist-ing of items borrowed from the relevant literature and adapted to the research context. Research results are presented using descriptive statistics, exploratory fac-tor analysis, Cronbach’s alpha coefficient, and k-means cluster analysis. Findings and implications – This study has revealed four distinct consumer groups that differ in their consumer decision-making styles when buying digital products. Both theoretical and managerial implications of the research findings are discussed. Results of this research serve as helpful insights into consumer behavior characteristics in a digital products market, providing digital goods companies with valuable inputs for planning their marketing strategies and activities. Limitations – The results of the present research apply to digital products in general. Future research should develop and confirm these initial findings further by incorporating specific digital product categories and fo-cusing on other socio-cultural contexts. Originality – By identifying six consumer decision-mak-ing styles and four distinct clusters, this study contributes to a more comprehensive understanding of consumer approaches when buying digital products, thereby broadening the existing theoretical knowledge of consumer decision-making styles. © 2022, University of Zagreb, Faculty of Economics and Business Zagreb. All rights reserved.",cluster analysis; consumer decision-making styles; Consumer Style Inventory (CSI); digital products,"University of Zagreb, Faculty of Economics and Business Zagreb",scopus-k-means,Tactical,"The research identifies different clusters of consumer decision-making styles and provides insights that can be applied in marketing strategies, which aligns with the tactical level of decision-making where strategic goals are interpreted into more structured targets.",20,60,15,0,5
Two-stage geomarketing WebGIS solution for a retail location problem; [Webgis de geomarketing: SoluÇÃo de dois estÁgios para um problema de localizaÇÃo do varejo],Salgado R.R.; Libório M.P.; Da Silva Martin C.A.P.; Bernardes P.,2019,10.5380/raega.v46i1.56067,"Market decisions are complex because they involve many data and related criteria in geographic space with different intensities. Geographic information systems (GIS) provide solutions that allow the understanding and understanding of market problems (Geomarketing) and help the decision-making process by allowing the treatment and geographical analysis of these data and criteria. However, GIS involves resources such as people, equipment and maintenance which are not always available. Web-based GIS (WebGIS) can offer the same GIS solutions but require less resources. However, studies show that WebGIS has not been used to its full potential, limited to the geovisualization of points of interest. We propose a Geomarketing WebGIS to solve a classic problem of geographic-market decision. Operated by a two-stage method and spatial analysis (k-means, Voronoi diagram, weighted midpoint, and kernel density function), Geomarketing WebGIS uses potential customer data to show a set of store-branches and the parent-store location. Through simulation, we show that the Geomarketing WebGIS can go beyond the geovisualization and offer solution to a relevant problem of the literature without the restrictions found in the GIS. These findings help to reaffirm that WebGIS: i) has the potential to solve complex geographic problems; ii) have features and resources such as GIS but maintained and operated with fewer resources; and iii) favor the geographic thinking. © 2019 Universidade Federal do Parana. All rights reserved.",Marketing decisions; Retail location; Spatial interaction; Web interface,Universidade Federal do Parana,scopus-k-means,Tactical,"The abstract discusses the development of a Geomarketing WebGIS that provides solutions for market decision-making through geographic analysis. This aligns with the tactical decision level, where specific tools and methods are applied to achieve strategic goals, such as customer acquisition and marketing analytics.",20,60,15,0,5
Leveraging guest-room technology: a tale of two guest profiles,Erdem M.; Atadil H.A.; Nasoz P.,2019,10.1108/JHTT-06-2018-0046,"Purpose: The purpose of this study is to examine hotel guests’ attitudes toward guest room technologies (GRTs) and determine whether hotel guests’ characteristics and attitudes regarding GRTs vary according to hotel guest typologies. Design/methodology/approach: The data were gathered from a sample of 508 hotel guests who had stayed in a hotel in the past 12 months via a self-administered survey on Qualtrics survey software. The analysis of the study consisted of two main research steps: identification of cluster groups via the K-means cluster analysis algorithm and discriminant analysis; and performing a series of chi-square analyses to determine whether hotel guests’ characteristics and attitudes vary according to obtained hotel guest typologies. Findings: Results indicated significant attitudinal (e.g. internet payment preference) and demographic (e.g. age) differences among the obtained hotel guest typologies regarding their attitudes toward GRTs. Practical implications: The results provide valuable guidance and a pragmatic approach for those hotel managers that aim to generate tailored marketing strategies for guest segments that are interested in GRTs. Originality/value: This study concentrates on GRTs with a market segmentation approach by using advanced statistical procedures. It contributes to the body of related research literature by offering empirical evidence where the study evaluates the impact of the availability of new GRTs on guest decision-making based on the principles of the theory of planned behavior. Practitioners will be able to use the presented findings to generate marketing and pricing strategies with respect to the technological needs and wants of each typology. © 2019, Emerald Publishing Limited.",Decision making; Guest-room technology; Hotel technology; In-room technology; Market segmentation; Willingness to pay,Emerald Group Holdings Ltd.,scopus-k-means,Tactical,"The study focuses on analyzing hotel guests' attitudes toward guest room technologies (GRTs) and provides practical implications for hotel managers to create tailored marketing strategies based on guest typologies, which aligns with tactical decision-making.",10,70,15,0,5
"A discrete/continuous model of fruit promotion, advertising, and response segmentation",Richards T.J.,2000,10.1002/(SICI)1520-6297(200021)16:2<179::AID-AGR4>3.0.CO;2-J,"Commodity marketing managers are demanding an increasingly detailed description of their customers in order to make more efficient use of their marketing budgets. This study uses a purchase-occasion, household panel data set to investigate consumers’ discrete choice among varieties of apples and their continuous decision of how much to buy. We segment households based on their elasticities of response to several marketing variables: price, promotion, and advertising using a k-means clustering algorithm. Describing each of these segments according to their demographic attributes provides the type of information required to target particular groups of similar consumers, which in turn allows for a much more effective and efficient use of scarce marketing dollars. © 2000 John Wiley & Sons, Inc.",,,scopus-k-means,Tactical,"The study focuses on segmenting households based on their responses to marketing variables, which aligns with interpreting strategic goals into actionable targets for marketing efficiency.",10,70,15,0,5
Does diversity facilitate consumer decisions: a comparative perspective based on single-category versus multi-category products,Dong X.; Tu H.; Zhu H.; Liu T.; Zhao X.; Xie K.,2024,10.1108/APJML-05-2023-0395,"Purpose: This study aims to explore the opposite effects of single-category versus multi-category products information diversity on consumer decision making. Further, the authors investigate the moderating role of three categories of visitors – direct, hesitant and hedonic – in the relationship between product information diversity and consumer decision making. Design/methodology/approach: The research utilizes a sample of 1,101,062 product click streams from 4,200 consumers. Visitors are clustered using the k-means algorithm. The diversity of information recommendations for single and multi-category products is characterized using granularity and dispersion, respectively. Empirical analysis is conducted to examine their influence on the two-stage decision-making process of heterogeneous online visitors. Findings: The study reveals that the impact of recommended information diversity on consumer decision making differs significantly between single-category and multiple-category products. Specifically, information diversity in single-category products enhances consumers' click and purchase intention, while information diversity in multiple-category products reduces consumers' click and purchase intention. Moreover, based on the analysis of online visiting heterogeneity, hesitant, direct and hedonic features enhance the positive impact of granularity on consumer decision making; while direct features exacerbate the negative impact of dispersion on consumer decision making. Originality/value: First, the article provides support for studies related to information cocoon. Second, the research contributes evidence to support the information overload theory. Third, the research enriches the field of precision marketing theory. © 2023, Emerald Publishing Limited.",Consumer decision making; Information diversity; Online marketing; Online visitor heterogeneity; Recommender systems,Emerald Publishing,scopus-k-means,Tactical,"The study focuses on understanding the effects of product information diversity on consumer decision-making, which aligns with tactical decision-making in marketing. It interprets strategic goals into specific insights that can be applied to improve marketing strategies and consumer engagement.",10,70,15,0,5
Exploring travelers’ decision-making styles,Atadil H.A.; Sirakaya-Turk E.; Meng F.; Decrop A.,2018,10.1108/IJCHM-11-2016-0613,"Purpose: The purpose of this study is to profile market segments using travelers’ decision-making styles (DMS) as segmentation bases and to identify similarities and differences between traveler segments regarding a series of psychographic and attitudinal characteristics. Design/methodology/approach: Data are gathered from a sample of 426 travelers in Dubai and Shanghai via self-reported surveys. Analyses included factor, k-means cluster, discriminant and MANOVA. Findings: Study findings reveal significant differences among the rational, adaptive and daydreamer decision-makers’ segments in their behavioral and attitudinal characteristics with respect to tourism involvement and destination images. Practical implications: Findings provide important practical implications for generating effective marketing and positioning strategies based on the identified attitudinal characteristics of the traveler segments for destination marketing organizations. Originality/value: A stream of recent tourism studies shows a strong relationship between tourism involvement and destination images, yet very little research has tackled the issue of how these critical variables can be affected by individuals’ decision-making styles. This study explores and tests the relationships among DMS, tourism involvement and destination image using a factor-cluster approach. © 2018, Emerald Publishing Limited.",Decision making styles; Destination images; Involvement; Travel decisions,Emerald Group Publishing Ltd.,scopus-k-means,Tactical,"The study focuses on segmenting travelers based on their decision-making styles and identifying specific behavioral and attitudinal characteristics, which aligns with tactical marketing strategies aimed at targeting specific consumer segments.",10,70,15,0,5
Consumer Decision-making Style of Gen Z: A Generational Cohort Analysis,Thangavel P.; Pathak P.; Chandra B.,2022,10.1177/0972150919880128,"The media and consumer research groups have been keeping the Millennials in spotlight for many years now; perhaps it is time to turn some of the attention on Gen Z, which began its foray into mainstream consumption. This exploratory study examines the shopping orientation of Gen Z online shoppers using the generational cohort theory (GCT) as a framework and provides insights to e-retailers to understand how this generation approaches the online shopping. The penetration of Internet and accelerated growth of online shopping have enthused the e-retailers to offer a wide range of goods at greater efficiency than the traditional players. By cluster analysis (K-means) of nine online shopping orientation factors (two were eliminated prior due to low factor loading scores), four segments were identified: (a) ‘Economic-quality seekers’, (b) ‘Convenience shoppers’, (c) ‘Deal hunting-convenience seekers’ and (d) ‘Brand and quality conscious shoppers’, and the study profiled each segment based on the demographic data through chi-square analysis. Finally, implications for online retailers and marketing practitioners are enumerated towards the end of the article. © 2019 International Management Institute, New Delhi.",Asia; consumer behaviour; customer profiling; e-commerce; Generation Z; generational cohort; shopping style inventory,Sage Publications India Pvt. Ltd,scopus-k-means,Tactical,"The study provides insights into the shopping orientation of Gen Z online shoppers and identifies specific segments related to their online shopping behavior. This information can be utilized by e-retailers for targeted marketing strategies, which aligns with tactical decision-making.",10,70,15,0,5
Joint selection of variables and clusters: recovering the underlying structure of marketing data,Brudvig S.; Brusco M.J.; Cradit J.D.,2019,10.1057/s41270-018-0045-7,"Clustering observations into groups is perhaps one of the more common marketing analytic techniques. Many variable-selection procedures are available for clustering, and some have exhibited good performance in simulation studies. Unfortunately, the best-performing methods often fail because they emphasize the clustering power of individual variables. For this reason, we recommend extreme caution when using the existing procedures, and we argue that enumeration of all-possible variable subsets is a preferred strategy. We also address a common decision problem—the selection of the number of clusters—and develop an index which can help guide the joint selection of variables and clusters. By way of an empirical example, we illustrate the variable-selection problem and demonstrate the use of the proposed index to jointly select variables and clusters in K-means partitioning. © 2018, Springer Nature Limited.",K-means clustering; New product launch; Pharmaceutical industry; Segmentation; Variable selection,Palgrave Macmillan,scopus-k-means,Tactical,"The abstract discusses clustering techniques and variable selection for marketing analytics, which aligns with tactical decision-making processes that interpret strategic goals into actionable targets.",10,70,15,0,5
Internal branding and sustainability: investigating perceptions of employees,Biedenbach G.; Manzhynski S.,2016,10.1108/JPBM-06-2015-0913,"Purpose: The purpose of this paper is to investigate perceptual differences between employees characterized by various levels of internal brand commitment and sustainability importance. The identified clusters of employees are compared considering the main determinants of internal brand commitment and their evaluations of a company’s sustainability performance. Design/methodology/approach: The study was conducted among employees of industrial companies operating in Belarus. Two hundred thirty-eight responses were analyzed by using the K-means cluster analysis. The analysis of variance was applied for evaluating differences between the three identified clusters. Findings: Based on internal brand commitment and sustainability importance, the paper identifies three alternative clusters of employees: uncommitted sustainability laggards, committed sustainability followers and committed sustainability leaders. The results show that the three clusters differ in regard to the main determinants of internal brand commitment, which are brand orientation, internal brand knowledge and internal brand involvement. The findings demonstrate significant perceptual differences between the three clusters regarding their evaluations of a company’s sustainability performance. The assessment of sustainability performance focuses on sustainability objectives, sustainability policies and sustainability decision-making and disclosure. Research limitations/implications: The study was conducted in the context of a transition economy. Future studies are recommended to develop a cross-cultural comparison of relationships between employees’ perceptions about sustainability performance, different determinants and the outcomes of internal brand commitment. Originality/value: The paper makes a theoretical contribution to research on internal branding and sustainability by examining the potential interrelationships between internal branding strategies and sustainability performance. © 2016, © Emerald Group Publishing Limited.",Internal branding; Internal marketing; Sustainability; Transition economy,Emerald Group Publishing Ltd.,scopus-k-means,Strategic,"The paper investigates long-term perceptual differences among employees regarding internal brand commitment and sustainability, indicating a focus on overarching goals and relationships that affect the organization's strategic direction.",60,20,10,5,5
Analysis of asymmetry factors in the development of the EU tourism industry,Polyakov M.; Bilozubenko V.; Nebaba N.; Korneyev M.; Saihak Y.,2020,10.21511/im.16(4).2020.10,"The effects of the economic recession and the COVID-19 crisis call for more active support for the tourism industry. To pursue a supranational tourism policy and create a favorable marketing environment at the national level, it is necessary to consider the objective differences between member states and their characteristics in the field of tourism. This study aims to highlight the main factors that characterize the asymmetry of the tourism industry in the EU countries, which allows ensuring the competitiveness of national tourism companies through the formation of an appropriate marketing strategy. The research methodology includes calculation of the asymmetry coefficient and cluster and classification analysis based on Eurostat data. At the first stage, 27 indicators were selected that characterize the structural proportions of the tourism industry and the intensity of tourism in the EU countries. Based on the calculation of the asymmetry coefficient, a high level of heterogeneity of the tourism industry parameters in the EU countries for each of the indicators was demonstrated. At the second stage, clustering (algorithm - k-means, metric - Euclidean distance) of the EU countries was carried out according to the selected indicators. As a result, eight clusters were obtained, which showed asymmetry in developing national tourism sectors in the EU. At the third stage, as a result of classification (method - decision trees), seven combinations of indicators were identified, which completely distinguish the resulting clusters of the EU countries. The parameters included in these combinations are, in fact, the main factors of the asymmetry in the development of the EU tourism industry. Based on the analysis of the asymmetric development of the tourism industry by country, it is possible to determine its growth points and competitiveness drivers in the EU internal market and identify marketing strategies. © This is an Open Access article, distributed under the terms of the Creative Commons Attribution 4.0 International license, which permits unrestricted re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Asymmetry factors; Country clustering; Marketing strategy; Supranational policy; Tourism,LLC CPC Business Perspectives,scopus-k-means,Strategic,"The abstract discusses long-term objectives for the tourism industry, including the formation of marketing strategies and identifying competitiveness drivers across EU countries, which aligns with strategic planning.",70,20,5,0,5
A driving behavior distribution fitting method based on two-stage hybrid user classification,Su H.; Zhang Q.; Wang W.; Tang X.,2021,10.3390/su13137018,"Determining the distribution fitting of traditional private vehicle user driving behavior is an effective way to understand the differences between different users and provides valuable information on user travel demands. The classification of users is significant to product improvement, precision marketing, and driving recommendations. This study proposed a method which includes four aspects: (1) data collection; (2) data preprocessing; (3) data analysis—a two-stage hybrid user classification, and (4) distribution fitting method. A two-stage hybrid user classification method is used to cluster traditional vehicle users. First, the first-stage classification of the classification method extracts the daily typical time–mileage-series travel patterns (TMTP) to obtain user driving time characteristics. This first-stage classification also extracts the mean and standard deviation of the daily vehicle mileage traveled (DVMT) to express user driving demands. Next, users are divided by K-means based on the driving time characteristics and driving demands from the first stage. Finally, a three-parameter log-normal distribution is used to fit the DVMT of different user types. Comparison with traditional clustering based on the mean and standard deviation and the proportion of each vehicle’s time series in the TMTP types, this study reveals that the new methods provide significant advantages in analyzing driving behavior and high reference value for enterprises making electric vehicle driving range recommendations, car market segmentation, and policy making decisions. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Distribution fitting method; Driving behavior; Traditional vehicle; Usage data; User classification,MDPI AG,scopus-k-means,Tactical,"The abstract describes a method for classifying vehicle users and understanding their driving behaviors, which aligns with tactical decision-making aimed at improving products and marketing strategies. It involves structured data analysis and user segmentation, which are characteristic of tactical-level decisions.",10,70,15,0,5
Benefit-feature segmentation: A tool for the design of supply-chain strategy,Canever M.D.; van Trijp H.; van der Lans I.,2007,10.1108/02634500710774978,"Purpose - This paper aims to assess the effectiveness of different segmentation schemes as the basis of marketing strategy, with particular respect to supply-chain decisions, and to propose a new procedure capable of combining benefits sought and features available. Design/methodology/approach - In a study of buyers and consumers of beef in Brazil, segments based on three approaches were derived by hierarchical cluster analysis, fine-tuned by K-means cluster analysis. The outcome was evaluated for the viability and actionability of the preferred procedure, both objectively and through interviews with managers in the beef-supply business. Findings - The results revealed that a segmentation scheme combining benefits sought and features available yields more homogeneous and actionable segments, and has real promise as an input to the formulation and implementation of supply-chain strategy. Research limitations/implications - This promising innovation in market segmentation requires further study, and testing in the marketplace. Practical implications - The proposed system is a usable aid to decision making. Originality/value - The paper proposes an original approach to market segmentation.",Brazil; Market segmentation; Marketing planning; Marketing strategy; Supply chain management,,scopus-k-means,Strategic,"The paper focuses on assessing the effectiveness of segmentation schemes as a basis for marketing strategy, particularly in relation to supply-chain decisions. This aligns with long-term organizational goals and decision-making processes.",60,30,5,0,5
Analyzing ecology of Internet marketing in small-and medium-sized enterprises (SMEs) with unsupervised-learning algorithm,Yau H.K.; Tang H.Y.H.,2018,10.1057/s41270-018-0030-1,"Internet marketing is a business imperative due to the irrevocable and unstoppable trend of Internet. In this paper, we propose the methodology of unsupervised learning algorithm to apply on the survey data of Internet marketing. Hidden relationships among critical factors in the model are examined using PC-algorithm. To analyze the ecology of Internet marketing in small-and-medium enterprises, similar commercial organizations are grouped into segments by K-means clustering for studying their characteristics. The last methodology is to perform two levels of clustering using self-organizing map and K-means algorithm to save computational cost for massive data instances. The analytical result describes the overview of the Internet usage under stiff-competition business environment which is beneficial to management level to make a more appropriate decision to upload the existing marketing activities online. © 2018 Macmillan Publishers Ltd., part of Springer Nature.",Internet marketing; K-mean clustering; SMEs; SOM; Unsupervised-learning algorithm,Palgrave Macmillan Ltd.,scopus-k-means,Tactical,"The abstract discusses methodologies for analyzing Internet marketing data, including unsupervised learning algorithms and clustering techniques, which are focused on specific marketing activities and decision-making processes. This aligns with tactical decision-making, which is more structured and interprets strategic goals into actionable targets.",20,60,15,0,5
Mass customization strategy development by FIRM,Pishdad A.; Taghiyareh F.,2011,10.1057/dbm.2011.37,"Purpose- Nowadays, managers achieve superior performance and greater efficiency by evaluating their firm's readiness for mass customization before committing their company to such a strategy. The purpose of this article is to handle this issue by proposing a managerial framework- named FIRM- for firm profiling, which offers the strategic shift toward mass customization concept. The aim is to provide a tool for executives, which helps them discuss strengths and weaknesses in the internal production and information technology areas before utilizing these policies. Design/methodology/approach- The research procedure consists of measurement scales generation, data gathering, purification phase, firm clustering and profiling. Using Delphi method and brainstorming sessions, a questionnaire is developed, pretested and administered for a firm's profiling in today's marketing and production environment. Findings- A validation test of FIRM is presented and satisfactory levels of Cronbach's α are obtained at the end of the purification process. The results lead us to believe that the five-dimension structure of FIRM may be reduced to a four-dimension construct. Using k-means cluster analysis results, three different groups of firms are founded. We claim that FIRM would help strategic decision-makers to identify the particular policies and configurations necessary for their business. Clear directions on how to manage customization policies for each firm belonging to special cluster is provided. Originality/value- Chief organizational leaders in various kinds of industries may employ FIRM as an assessment tool to successfully utilize their knowledge and understanding of the firm and its customers. It will help them to support their customization policies. © 2011 Macmillan Publishers Ltd.",FIRM framework; FIRM profi lling; mass customization; strategy,,scopus-k-means,Strategic,"The abstract discusses a managerial framework (FIRM) that helps executives evaluate their firm's readiness for mass customization, which is aligned with long-term strategic planning and decision-making.",60,25,10,0,5
Assessing hotel readiness to offer local cuisines: a clustering approach,Bondzi-Simpson A.; Ayeh J.K.,2019,10.1108/IJCHM-12-2017-0820,"Purpose: The purpose of this paper is to assess the organisational readiness of small and medium scaled hotels to serve indigenous local cuisines and to segment the hotel properties for gastronomic tourism campaigning and destination marketing aims. The study also explores how the concept of organisational readiness relates to menu decision makers’ intentions, perceived benefits and organisational characteristics. Design/methodology/approach: Organisational readiness was measured by three dimensions (culture, climate and capacity). Data were derived from a survey of primary menu decision makers from 187 hotels in Ghana. Using a combination of hierarchical and non-hierarchical (K-means) algorithms, the hotels were clustered into homogenous groups based on the original raw scores of hotel readiness indicators. The resultant cluster solution was then validated and profiled against relevant external variables. Findings: Analyses reveal three clusters which distinguish hotels by the degree of readiness to serve indigenous local dishes. The resultant segments differ by hotel category (star rating) as well as by the job positions and perceptions of primary menu decision makers. Unexpectedly, lower class hotels displayed significantly greater levels of organisational readiness to serve indigenous cuisines than those in the higher class category. Research limitations/implications: The study demonstrates that organisational readiness is related to perceived benefits and intentions. Among others, the findings advance the understanding of organisational readiness in hotels in the context of menu decision-making. Given the need to embed new practices in a fast-changing hospitality environment, insights drawn could also serve as a basis for future research. Generalisability of empirical findings may be limited by the socio-economic context as well as the study’s focus on small and medium scaled hotels. Practical implications: This paper supports hotel businesses in understanding the concept of organisational readiness and its relation to organisational characteristics and menu decision-making. By highlighting the different clusters of hotels, the findings accentuate the need for destination marketers and gastronomic tourism campaigners to target higher classed hotels and draw attention to the potential benefits of serving indigenous cuisines while addressing latent concerns. The results further underscore the role of organisational culture and the necessity for such campaign activities to be directed towards those with ample influence within the hierarchical structures of hotels. Originality/value: This is an initial attempt to examine the application of the organisational readiness concept to menu decision-making in hotels and to explore the implications for segmentation purposes. Further analysis revealed the critical role of organisational culture on menu decision-making patterns. Thus, the paper applies an important element of organisational development theory to the hotel industry and represents a valuable contribution to the scant literature on indigenous cuisines in hotel food service contexts. © 2019, Emerald Publishing Limited.",Culinary tourism; Food service; Indigenous dishes; Menus; Organizational readiness; Segmentation,Emerald Group Holdings Ltd.,scopus-k-means,Tactical,"The abstract discusses the assessment of organizational readiness of hotels to serve indigenous cuisines, which translates strategic goals into actionable insights for marketing and campaign targeting. It also identifies segments of hotels based on their readiness, which aligns with tactical decision-making.",20,50,20,5,5
Determining Turkish consumers’ consumption satisfaction with Erzurum Civil cheese,Uzundumlu A.S.; Topcu Y.,2016,10.1108/BFJ-03-2015-0113,"Purpose – The purpose of this paper is to determine redesigned product profiles to maximize Erzurum Civil cheese consumption satisfaction of Turkish consumers under an ordinal utility approach. Design/methodology/approach – Data were obtained from a survey conducted in Erzurum in 2014. A conjoint analysis was used to determine the utilities of each level along with the relative importance of Erzurum Civil cheese attributes for measuring the consumption satisfaction as an indicator of the purchase decision and priorities of Turkish consumers. Findings – The results of the study clearly highlighted that Erzurum Civil cheese consumption satisfaction was maximized with the augmented and actual product images redesigned by a private-labelled and local-branded simple product with the highest and medium prices based on organic production techniques for heavy and light consumers, respectively. However, medium consumers appreciated the core benefit obtained from the credence quality attributes supported by the generic branded simple cheese with the lowest price purchased directly from the farmstead villages. Eventually, these marketing tactics and strategies could increase demand, maximizing the cheese consumption and satisfaction of Turkish consumers in each cluster. They could also provide greater consumption satisfaction to Turkish consumers as well as bigger marginal contributions to the market dynamics of the food supply chain. Originality/value – This study was the first research conducted on Erzurum Civil cheese consumption satisfaction of Turkish consumers using innovative approaches and brand designations, such as Protected Designation of Origin, Protected Geographical Indication, and Traditional Specialty Guaranteed in Turkey using the conjoint and k-mean cluster analyses techniques. © 2016, © Emerald Group Publishing Limited.",Conjoint analysis; Erzurum Civil cheese; Fractional factorial design; Relative importance; Turkish consumer satisfaction,Emerald Group Publishing Ltd.,scopus-k-means,Tactical,"The study focuses on optimizing product profiles and marketing strategies based on consumer preferences, which aligns with tactical decision-making in marketing. It interprets strategic goals into specific targets for maximizing consumption satisfaction and employs methods such as conjoint analysis, which is a tactical approach to product development.",20,60,15,0,5
Marketing Strategy Selection for Small-Scale Fruit and Vegetable Growers: Lessons from the Mid-Southern United States,Popp M.; Mahamba G.; Thompson J.; Malone T.; Popp J.,2023,,"This study uses primary data analysis to investigate market outlet choices of small-scale fruit and vegetable growers in the Mid-South region. Factors such as distance to market, marketing costs, sales volume, and production methods significantly influence growers’ decisions. Policy implications include the need for industry-specific guidelines and networking opportunities for wholesalers, streamlined regulatory processes, support for local sourcing by restaurants, and support for educational efforts. Overall, this study sheds light on the market outlet choices of small-scale fruit and vegetable growers, offering guidance for policy makers to foster the success of these growers in the Mid-South and beyond. © 2023, Food Distribution Research Society. All rights reserved.",K-means cluster analysis; market outlet choices; Mid-Southern United States; small-scale growers,Food Distribution Research Society,scopus-k-means,Strategic,"The abstract discusses long-term market outlet choices for small-scale fruit and vegetable growers, indicating the need for industry-specific guidelines and support, which aligns with strategic decision-making aimed at defining long-term goals and influences.",60,20,10,5,5
